strain	virus	accession	date	region	country	division	city	db	segment	authors	url	title	journal	paper_url
BRA/2016/ZKV17Esem_2016_05_24	zika	MH882532	2016-05-24	south_america	brazil	brazil	brazil	genbank	genome	Oliveira et al	https://www.ncbi.nlm.nih.gov/nuccore/MH882532	Persistence and Intra-Host Genetic Evolution of Zika Virus Infection in Symptomatic Adults: A Special View in the Male Reproductive System	Viruses 10 (11), E615 (2018)	https://www.ncbi.nlm.nih.gov/pubmed/30405055
BRA/2016/ZKV17Fsem_2016_05_31	zika	MH882533	2016-06-03	south_america	brazil	brazil	brazil	genbank	genome	Oliveira et al	https://www.ncbi.nlm.nih.gov/nuccore/MH882533	Persistence and Intra-Host Genetic Evolution of Zika Virus Infection in Symptomatic Adults: A Special View in the Male Reproductive System	Viruses 10 (11), E615 (2018)	https://www.ncbi.nlm.nih.gov/pubmed/30405055
BRA/2016/ZKV17Gsem_2016_06_08	zika	MH882534	2016-06-08	south_america	brazil	brazil	brazil	genbank	genome	Oliveira et al	https://www.ncbi.nlm.nih.gov/nuccore/MH882534	Persistence and Intra-Host Genetic Evolution of Zika Virus Infection in Symptomatic Adults: A Special View in the Male Reproductive System	Viruses 10 (11), E615 (2018)	https://www.ncbi.nlm.nih.gov/pubmed/30405055
BRA/2016/ZKV17Hsem_2016_06_16	zika	MH882535	2016-06-16	south_america	brazil	brazil	brazil	genbank	genome	Oliveira et al	https://www.ncbi.nlm.nih.gov/nuccore/MH882535	Persistence and Intra-Host Genetic Evolution of Zika Virus Infection in Symptomatic Adults: A Special View in the Male Reproductive System	Viruses 10 (11), E615 (2018)	https://www.ncbi.nlm.nih.gov/pubmed/30405055
BRA/2016/ZKV17Jsem_2016_06_28	zika	MH882536	2016-06-28	south_america	brazil	brazil	brazil	genbank	genome	Oliveira et al	https://www.ncbi.nlm.nih.gov/nuccore/MH882536	Persistence and Intra-Host Genetic Evolution of Zika Virus Infection in Symptomatic Adults: A Special View in the Male Reproductive System	Viruses 10 (11), E615 (2018)	https://www.ncbi.nlm.nih.gov/pubmed/30405055
BRA/2016/ZKV17Ksem_2016_07_05	zika	MH882537	2016-07-05	south_america	brazil	brazil	brazil	genbank	genome	Oliveira et al	https://www.ncbi.nlm.nih.gov/nuccore/MH882537	Persistence and Intra-Host Genetic Evolution of Zika Virus Infection in Symptomatic Adults: A Special View in the Male Reproductive System	Viruses 10 (11), E615 (2018)	https://www.ncbi.nlm.nih.gov/pubmed/30405055
BRA/2016/ZKV17Lsem_2016_07_12	zika	MH882538	2016-07-12	south_america	brazil	brazil	brazil	genbank	genome	Oliveira et al	https://www.ncbi.nlm.nih.gov/nuccore/MH882538	Persistence and Intra-Host Genetic Evolution of Zika Virus Infection in Symptomatic Adults: A Special View in the Male Reproductive System	Viruses 10 (11), E615 (2018)	https://www.ncbi.nlm.nih.gov/pubmed/30405055
BRA/2016/ZKV17Msem_2016_07_19	zika	MH882539	2016-07-19	south_america	brazil	brazil	brazil	genbank	genome	Oliveira et al	https://www.ncbi.nlm.nih.gov/nuccore/MH882539	Persistence and Intra-Host Genetic Evolution of Zika Virus Infection in Symptomatic Adults: A Special View in the Male Reproductive System	Viruses 10 (11), E615 (2018)	https://www.ncbi.nlm.nih.gov/pubmed/30405055
BRA/2016/ZKV17Nsem_2016_07_27	zika	MH882540	2016-07-27	south_america	brazil	brazil	brazil	genbank	genome	Oliveira et al	https://www.ncbi.nlm.nih.gov/nuccore/MH882540	Persistence and Intra-Host Genetic Evolution of Zika Virus Infection in Symptomatic Adults: A Special View in the Male Reproductive System	Viruses 10 (11), E615 (2018)	https://www.ncbi.nlm.nih.gov/pubmed/30405055
BRA/2016/ZKV17sem_2016_04_19	zika	MH882541	2016-04-19	south_america	brazil	brazil	brazil	genbank	genome	Oliveira et al	https://www.ncbi.nlm.nih.gov/nuccore/MH882541	Persistence and Intra-Host Genetic Evolution of Zika Virus Infection in Symptomatic Adults: A Special View in the Male Reproductive System	Viruses 10 (11), E615 (2018)	https://www.ncbi.nlm.nih.gov/pubmed/30405055
BRA/2016/ZKV17uri_2016_04_19	zika	MH882542	2016-04-19	south_america	brazil	brazil	brazil	genbank	genome	Oliveira et al	https://www.ncbi.nlm.nih.gov/nuccore/MH882542	Persistence and Intra-Host Genetic Evolution of Zika Virus Infection in Symptomatic Adults: A Special View in the Male Reproductive System	Viruses 10 (11), E615 (2018)	https://www.ncbi.nlm.nih.gov/pubmed/30405055
BRA/2016/ZKV19Auri_2016_05_05	zika	MH882543	2016-05-05	south_america	brazil	brazil	brazil	genbank	genome	Oliveira et al	https://www.ncbi.nlm.nih.gov/nuccore/MH882543	Persistence and Intra-Host Genetic Evolution of Zika Virus Infection in Symptomatic Adults: A Special View in the Male Reproductive System	Viruses 10 (11), E615 (2018)	https://www.ncbi.nlm.nih.gov/pubmed/30405055
BRA/2016/ZKV19Bsem_2016_05_12	zika	MH882544	2016-05-12	south_america	brazil	brazil	brazil	genbank	genome	Oliveira et al	https://www.ncbi.nlm.nih.gov/nuccore/MH882544	Persistence and Intra-Host Genetic Evolution of Zika Virus Infection in Symptomatic Adults: A Special View in the Male Reproductive System	Viruses 10 (11), E615 (2018)	https://www.ncbi.nlm.nih.gov/pubmed/30405055
BRA/2016/ZKV19Csem_2016_05_19	zika	MH882545	2016-05-19	south_america	brazil	brazil	brazil	genbank	genome	Oliveira et al	https://www.ncbi.nlm.nih.gov/nuccore/MH882545	Persistence and Intra-Host Genetic Evolution of Zika Virus Infection in Symptomatic Adults: A Special View in the Male Reproductive System	Viruses 10 (11), E615 (2018)	https://www.ncbi.nlm.nih.gov/pubmed/30405055
BRA/2016/ZKV19Dsem_2016_05_24	zika	MH882546	2016-05-24	south_america	brazil	brazil	brazil	genbank	genome	Oliveira et al	https://www.ncbi.nlm.nih.gov/nuccore/MH882546	Persistence and Intra-Host Genetic Evolution of Zika Virus Infection in Symptomatic Adults: A Special View in the Male Reproductive System	Viruses 10 (11), E615 (2018)	https://www.ncbi.nlm.nih.gov/pubmed/30405055
BRA/2016/ZKV19Esem_2016_06_02	zika	MH882547	2016-06-02	south_america	brazil	brazil	brazil	genbank	genome	Oliveira et al	https://www.ncbi.nlm.nih.gov/nuccore/MH882547	Persistence and Intra-Host Genetic Evolution of Zika Virus Infection in Symptomatic Adults: A Special View in the Male Reproductive System	Viruses 10 (11), E615 (2018)	https://www.ncbi.nlm.nih.gov/pubmed/30405055
BRA/2016/ZKV19Fsem_2016_06_09	zika	MH882548	2016-06-09	south_america	brazil	brazil	brazil	genbank	genome	Oliveira et al	https://www.ncbi.nlm.nih.gov/nuccore/MH882548	Persistence and Intra-Host Genetic Evolution of Zika Virus Infection in Symptomatic Adults: A Special View in the Male Reproductive System	Viruses 10 (11), E615 (2018)	https://www.ncbi.nlm.nih.gov/pubmed/30405055
BRA/2016/ZKV19uri_2016_04_30	zika	MH882549	2016-04-30	south_america	brazil	brazil	brazil	genbank	genome	Oliveira et al	https://www.ncbi.nlm.nih.gov/nuccore/MH882549	Persistence and Intra-Host Genetic Evolution of Zika Virus Infection in Symptomatic Adults: A Special View in the Male Reproductive System	Viruses 10 (11), E615 (2018)	https://www.ncbi.nlm.nih.gov/pubmed/30405055
BR_SJRP1840	zika	KY441403	2016-01-11	south_america	brazil	brazil	brazil	genbank	genome	Bittar et al	https://www.ncbi.nlm.nih.gov/nuccore/KY441403	Sequencing of the complete genome of Zika virus from Brazil	Unpublished	?
BR_SJRP21	zika	KY441401	2016-02-29	south_america	brazil	brazil	brazil	genbank	genome	Bittar et al	https://www.ncbi.nlm.nih.gov/nuccore/KY441401	Sequencing of the complete genome of Zika virus from Brazil	Unpublished	?
BR_SJRP61	zika	KY441402	2016-04-05	south_america	brazil	brazil	brazil	genbank	genome	Bittar et al	https://www.ncbi.nlm.nih.gov/nuccore/KY441402	Sequencing of the complete genome of Zika virus from Brazil	Unpublished	?
Bahia01	zika	KX101066	2015-05-XX	south_america	brazil	brazil	brazil	genbank	genome	Naccache et al	https://www.ncbi.nlm.nih.gov/nuccore/KX101066	Distinct Zika Virus Lineage in Salvador, Bahia, Brazil	Emerging Infect. Dis. 22 (10), 1788-1792 (2016)	https://www.ncbi.nlm.nih.gov/pubmed/27448188
Bahia02	zika	KX101060	2015-05-XX	south_america	brazil	brazil	brazil	genbank	genome	Naccache et al	https://www.ncbi.nlm.nih.gov/nuccore/KX101060	Distinct Zika Virus Lineage in Salvador, Bahia, Brazil	Emerging Infect. Dis. 22 (10), 1788-1792 (2016)	https://www.ncbi.nlm.nih.gov/pubmed/27448188
Bahia03	zika	KX101061	2015-05-XX	south_america	brazil	brazil	brazil	genbank	genome	Naccache et al	https://www.ncbi.nlm.nih.gov/nuccore/KX101061	Distinct Zika Virus Lineage in Salvador, Bahia, Brazil	Emerging Infect. Dis. 22 (10), 1788-1792 (2016)	https://www.ncbi.nlm.nih.gov/pubmed/27448188
Bahia04	zika	KX101062	2015-06-XX	south_america	brazil	brazil	brazil	genbank	genome	Naccache et al	https://www.ncbi.nlm.nih.gov/nuccore/KX101062	Distinct Zika Virus Lineage in Salvador, Bahia, Brazil	Emerging Infect. Dis. 22 (10), 1788-1792 (2016)	https://www.ncbi.nlm.nih.gov/pubmed/27448188
Bahia05	zika	KX101063	2015-12-XX	south_america	brazil	brazil	brazil	genbank	genome	Naccache et al	https://www.ncbi.nlm.nih.gov/nuccore/KX101063	Distinct Zika Virus Lineage in Salvador, Bahia, Brazil	Emerging Infect. Dis. 22 (10), 1788-1792 (2016)	https://www.ncbi.nlm.nih.gov/pubmed/27448188
Bahia07	zika	KU940228	2015-07-01	south_america	brazil	brazil	brazil	genbank	genome	Naccache et al	https://www.ncbi.nlm.nih.gov/nuccore/KU940228	Distinct Zika Virus Lineage in Salvador, Bahia, Brazil	Emerging Infect. Dis. 22 (10), 1788-1792 (2016)	https://www.ncbi.nlm.nih.gov/pubmed/27448188
Bahia08	zika	KU940227	2015-07-15	south_america	brazil	brazil	brazil	genbank	genome	Naccache et al	https://www.ncbi.nlm.nih.gov/nuccore/KU940227	Distinct Zika Virus Lineage in Salvador, Bahia, Brazil	Emerging Infect. Dis. 22 (10), 1788-1792 (2016)	https://www.ncbi.nlm.nih.gov/pubmed/27448188
Bahia09	zika	KU940224	2015-08-01	south_america	brazil	brazil	brazil	genbank	genome	Naccache et al	https://www.ncbi.nlm.nih.gov/nuccore/KU940224	Distinct Zika Virus Lineage in Salvador, Bahia, Brazil	Emerging Infect. Dis. 22 (10), 1788-1792 (2016)	https://www.ncbi.nlm.nih.gov/pubmed/27448188
Bahia11	zika	KX101064	2015-04-XX	south_america	brazil	brazil	brazil	genbank	genome	Naccache et al	https://www.ncbi.nlm.nih.gov/nuccore/KX101064	Distinct Zika Virus Lineage in Salvador, Bahia, Brazil	Emerging Infect. Dis. 22 (10), 1788-1792 (2016)	https://www.ncbi.nlm.nih.gov/pubmed/27448188
Bahia12	zika	KX101067	2015-05-XX	south_america	brazil	brazil	brazil	genbank	genome	Naccache et al	https://www.ncbi.nlm.nih.gov/nuccore/KX101067	Distinct Zika Virus Lineage in Salvador, Bahia, Brazil	Emerging Infect. Dis. 22 (10), 1788-1792 (2016)	https://www.ncbi.nlm.nih.gov/pubmed/27448188
Bahia15	zika	KX101065	2016-01-XX	south_america	brazil	brazil	brazil	genbank	genome	Naccache et al	https://www.ncbi.nlm.nih.gov/nuccore/KX101065	Distinct Zika Virus Lineage in Salvador, Bahia, Brazil	Emerging Infect. Dis. 22 (10), 1788-1792 (2016)	https://www.ncbi.nlm.nih.gov/pubmed/27448188
BeH815744	zika	KU365780	2015-XX-XX	south_america	brazil	brazil	brazil	genbank	genome	Azevedo et al	https://www.ncbi.nlm.nih.gov/nuccore/KU365780	Genome sequences of four Zika virus isolates from Brazil	Unpublished	?
BeH818305	zika	KU729218	2015-XX-XX	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KU729218	Zika virus in the Americas: early epidemiological and genetic findings	Unpublished	?
BeH818995	zika	KU365777	2015-XX-XX	south_america	brazil	brazil	brazil	genbank	genome	Azevedo et al	https://www.ncbi.nlm.nih.gov/nuccore/KU365777	Genome sequences of four Zika virus isolates from Brazil	Unpublished	?
BeH819015	zika	KU365778	2015-XX-XX	south_america	brazil	brazil	brazil	genbank	genome	Azevedo et al	https://www.ncbi.nlm.nih.gov/nuccore/KU365778	Genome sequences of four Zika virus isolates from Brazil	Unpublished	?
BeH819966	zika	KU365779	2015-XX-XX	south_america	brazil	brazil	brazil	genbank	genome	Azevedo et al	https://www.ncbi.nlm.nih.gov/nuccore/KU365779	Genome sequences of four Zika virus isolates from Brazil	Unpublished	?
BeH823339	zika	KU729217	2015-XX-XX	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KU729217	Zika virus in the Americas: early epidemiological and genetic findings	Unpublished	?
Boracay/16423	zika	KY120353	2016-04-28	southeast_asia	philippines	philippines	philippines	genbank	genome	Oh et al	https://www.ncbi.nlm.nih.gov/nuccore/KY120353	Complete genome sequence of Zika virus isolated from imported cases in the Republic of Korea, 2016	Unpublished	?
Brazil/16321	zika	KY120352	2016-03-22	south_america	brazil	brazil	brazil	genbank	genome	Oh et al	https://www.ncbi.nlm.nih.gov/nuccore/KY120352	Complete genome sequence of Zika virus isolated from imported cases in the Republic of Korea, 2016	Unpublished	?
Brazil/2015/ZBRA105	zika	KY558989	2015-02-23	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KY558989	Establishment and cryptic transmission of Zika virus in Brazil and the Americas	Nature 546 (7658), 406-410 (2017)	https://www.ncbi.nlm.nih.gov/pubmed/28538727
Brazil/2015/ZBRC301	zika	KY558995	2015-05-13	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KY558995	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
Brazil/2015/ZBRC302	zika	KY558996	2015-05-13	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KY558996	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
Brazil/2015/ZBRC303	zika	KY558997	2015-05-14	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KY558997	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
Brazil/2015/ZBRC313	zika	KY558998	2015-06-15	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KY558998	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
Brazil/2015/ZBRC321	zika	KY559000	2015-08-09	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KY559000	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
Brazil/2015/ZBRD103	zika	KY559001	2015-08-20	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KY559001	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
Brazil/2015/ZBRD107	zika	KY559002	2015-09-09	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KY559002	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
Brazil/2015/ZBRD116	zika	KY559003	2015-08-28	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KY559003	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
Brazil/2016/INMI1	zika	KU991811	2016-03-06	south_america	brazil	brazil	brazil	genbank	genome	Carletti et al	https://www.ncbi.nlm.nih.gov/nuccore/KU991811	Isolation of infectious Zika virus from sera in a traveller returning from Brazil to Italy	Unpublished	?
Brazil/2016/ZBRC14	zika	KY558990	2016-01-15	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KY558990	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
Brazil/2016/ZBRC16	zika	KY558991	2016-01-19	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KY558991	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
Brazil/2016/ZBRC18	zika	KY558992	2016-01-06	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KY558992	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
Brazil/2016/ZBRC25	zika	KY558993	2016-01-18	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KY558993	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
Brazil/2016/ZBRC28	zika	KY558994	2016-01-18	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KY558994	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
Brazil/2016/ZBRC319	zika	KY558999	2016-07-10	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KY558999	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
Brazil/2016/ZBRE69	zika	KY559004	2016-04-16	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KY559004	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
Brazil/2016/ZBRX1	zika	KY559005	2016-04-18	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KY559005	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
Brazil/2016/ZBRX100	zika	KY559017	2016-05-19	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KY559017	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
Brazil/2016/ZBRX102	zika	KY559018	2016-02-25	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KY559018	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
Brazil/2016/ZBRX103	zika	KY559019	2016-05-24	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KY559019	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
Brazil/2016/ZBRX106	zika	KY559020	2016-03-07	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KY559020	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
Brazil/2016/ZBRX11	zika	KY559011	2016-04-19	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KY559011	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
Brazil/2016/ZBRX12	zika	KY559012	2016-04-19	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KY559012	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
Brazil/2016/ZBRX127	zika	KY559021	2016-03-10	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KY559021	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
Brazil/2016/ZBRX128	zika	KY559022	2016-03-13	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KY559022	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
Brazil/2016/ZBRX13	zika	KY559013	2016-04-24	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KY559013	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
Brazil/2016/ZBRX130	zika	KY559023	2016-03-22	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KY559023	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
Brazil/2016/ZBRX137	zika	KY559024	2016-03-03	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KY559024	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
Brazil/2016/ZBRX14	zika	KY559014	2016-04-24	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KY559014	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
Brazil/2016/ZBRX15	zika	KY559015	2016-04-24	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KY559015	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
Brazil/2016/ZBRX16	zika	KY559016	2016-04-25	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KY559016	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
Brazil/2016/ZBRX2	zika	KY559006	2016-04-18	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KY559006	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
Brazil/2016/ZBRX4	zika	KY559007	2016-04-18	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KY559007	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
Brazil/2016/ZBRX6	zika	KY559008	2016-04-19	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KY559008	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
Brazil/2016/ZBRX7	zika	KY559009	2016-04-19	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KY559009	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
Brazil/2016/ZBRX8	zika	KY559010	2016-04-19	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KY559010	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
Brazil/2016/ZBRY1	zika	KY559025	2016-01-15	south_america	brazil	brazil	brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/KY559025	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
