strain,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca_label
A/Sydney/1002/2018,-1.7271920900589146,-2.5457395809193843,-2.1740663114889927,0.1639390056339101,-0.7585081567679494,-0.130976424888549,0.1377255496021603,-0.582444394840747,-0.1366210527147825,0.04429886016208867,5
A/RhodeIsland/10/2020,-1.1339756365119777,-2.660118684815297,-2.3314009617679767,0.20738635951159504,-1.6753376150082988,-0.3771734394629717,-0.5550168321571135,2.53034062918298,0.2420248558799393,0.36422901388210077,5
A/Sydney/34/2018,-1.907294977143159,-2.370594184364841,-2.1830302936684083,0.19627356671786966,-0.6370613898413007,-0.13171187050655647,0.1410333623712203,-0.7366864555801413,-0.07684378856373657,0.13525983370163358,5
A/Grozny/88/2019,-1.8093708272477373,-2.5436314499785264,-2.155509732180958,0.17817869494827746,-0.7145204360727512,-0.21800799529692788,0.07260613716729886,-0.47493918445658706,-0.0984621875480773,-0.027416691753126537,5
A/Hawaii/44/2018,-1.9054434432121168,-2.437699332454583,-2.9099326474191756,0.5026496310463164,2.958995860159375,0.11497236150219918,-0.27118524135110583,0.17818995720941672,0.03154766551197069,-0.016536044846487297,6
A/Hawaii/46/2018,-1.9118801985492222,-2.4445155229232696,-2.923641624614069,0.5105995768997494,3.039388442615301,0.13065018278715876,-0.2937066341201361,0.18738154717493477,0.0394386143266045,-0.009830085739152885,6
A/SouthAustralia/186/2018,-1.912091020543981,-2.4453022468388848,-2.925664818095931,0.5113650653157686,3.048598840159765,0.1311632347056314,-0.29512109183887975,0.18867836324570306,0.039770803211882616,-0.009924590411568728,6
A/SouthAustralia/87/2018,-1.9133694449723082,-2.4481480694487834,-2.92850108896507,0.5165212133308332,3.0775611931476705,0.13339228017993962,-0.2978822504357099,0.19482092505720988,0.03346569369616637,-0.00922570453917486,6
A/Sydney/100/2018,-1.9135804311854643,-2.4489359624349945,-2.9305276452519045,0.5172955794355474,3.0868872673206456,0.13391610007667334,-0.2993168174473399,0.1961692270130061,0.033747573059166286,-0.009314398799674233,6
A/Victoria/2041/2018,-1.923861572712704,-2.457109979358913,-2.874060004690684,0.6611901577981629,3.096090921721208,0.14978845276971314,-0.2717529139531029,0.22607912473192815,-0.06802313948878351,0.022158944020030276,6
A/Wisconsin/98/2018,-2.1936575498260997,-2.4279447130540253,-3.0429742997577516,0.5304980487048595,3.116469155449262,0.12629804898781277,-0.1653044494378356,0.21233752594750951,0.01906818465787106,0.06312181781442694,6
A/Hawaii/47/2018,-1.9109069932034246,-2.453057179634015,-2.939517441861158,0.5209644747973441,3.1366655921520765,0.12525741361803266,-0.29425617134205734,0.21093958846399619,0.04008813668268835,-0.025690965499217053,6
A/Wisconsin/95/2018,-1.9098113771171004,-2.4488089864785954,-2.950678482991847,0.5165685296988711,3.1225969867644423,0.2148860411830241,-0.17426580852102663,0.21693271480126422,0.08340999681346531,-0.0647728602766509,6
A/Hawaii/50/2018,-1.9222663522854717,-2.4372488032414994,-2.8191546203864113,0.35794666790309354,2.8373204882885865,0.03316448137558576,-0.34165718576539267,0.21103483523650846,-0.34737818455265973,-0.08156496577490326,6
A/Michigan/386/2018,-1.9030866477043544,-2.421338512732078,-2.856826939298396,0.4877058420729128,2.7535960906261834,0.01820482011867567,-0.36762806665272735,0.12906825900345326,-0.006284959645523578,0.029008666666930957,6
A/Hawaii/53/2018,-1.927270882474418,-2.455484577727584,-2.8703270501780933,0.3728250007216312,3.025710506896402,0.13535219131657866,-0.26387643227061003,0.35716234370646616,-0.2961685533292216,-0.1123695047479213,6
A/Michigan/385/2018,-1.9144216021331917,-2.4458751541368726,-2.943255298776563,0.5232660368910343,3.133694935522271,0.1312760011922062,-0.30477427259427037,0.20300369191248022,0.03634458085137968,0.010364617548971377,6
A/Minnesota/50/2018,-1.8708503526788027,-2.495618580271403,-2.9995303935522686,0.5146837728772139,3.615004524116352,-0.02090602294590203,-0.23887248996623575,0.2972715121010416,0.036863224050892186,-0.03982472437115284,6
A/Hawaii/51/2018,-2.2300719239679903,-2.4507810624992943,-2.9678842363751365,0.39304952799760595,3.221940026343357,-0.03827147423261783,0.2113963380046816,0.34650410131061776,-0.4732065195944186,0.02584887088140403,6
A/Hawaii/52/2018,-1.8593765919723093,-2.4663088077851687,-2.8655669491681732,0.37570647008635066,3.255430805639798,-0.053600686529499404,-0.11417999931145874,0.3259642418281978,-0.335022306126396,-0.18534948972518184,6
A/SouthAustralia/1006/2018,-1.9175980633728171,-2.462343974298178,-2.9737721787412426,0.526042868459944,3.2747772281292056,0.17670797304116892,-0.30069036442830904,0.2192999751384554,0.10533627814538186,-0.05463001850621712,6
A/SouthAustralia/1009/2018,-1.9173866341863814,-2.4615517675697274,-2.9717157174366697,0.5252554080926881,3.264883502610681,0.17601677047375933,-0.2992492142744272,0.21779269191219497,0.1044564482704338,-0.05410981648387709,6
A/SouthAustralia/19/2018,-1.5462684671294424,-2.475495354274338,-2.865286929731213,0.5063386082364586,3.278616721698611,0.15930785671740091,-0.6219501584338513,0.19424862577197002,0.24088835083952226,-0.2642727265521414,6
A/SouthAustralia/54/2018,-1.9010515188105455,-2.41356346598895,-2.8218691118987653,0.4689211409051996,2.5545893806022653,0.0017020768700648499,-0.3570705893564873,0.24179257173251564,0.1255491409465364,-0.012607177561357553,6
A/SouthAustralia/69/2018,-1.8836157335651342,-2.385258695898715,-2.71096739805128,0.42145063754271495,2.0709858424186214,-0.008527778116128142,-0.25338403112792734,0.00868116746079217,-0.00584282576660406,-0.006661938566619627,6
A/SouthAustralia/161/2018,-1.9105290442791227,-2.4224054440455522,-2.934690879545379,0.5155098677714012,3.0255260848421957,0.10006487940139674,-0.3045980623319265,0.19026242599463455,-0.008052300352005562,-0.29074899978050384,6
A/Wisconsin/99/2018,-1.7387690874074306,-1.6499349380543684,-1.252287956890717,0.10825359719488688,2.7198348853568732,0.3028555211527825,-0.5918531445669537,0.40732932663446936,0.5562561240105167,0.11795655965936001,6
A/Brisbane/101/2018,-1.7517085015094953,-2.407375380926228,-2.7374585474427606,0.41498221922031714,2.506336532745991,-0.1505191998879149,-0.18499990420052487,0.10159963678099758,-0.01855877075240043,0.07498591265464011,6
A/California/191/2019,-1.3613763412003728,-2.6506833752798835,-2.2041693992779017,0.18286416115926235,-1.0915265269766754,0.00016929521106886922,0.04319481609868156,-1.2770622570771573,-0.543036733762748,0.3749526076794756,5
A/Hawaii/01/2020,-1.3626816199037561,-2.6563073313226733,-2.200896800059655,0.18447717093675964,-1.0952104660469997,-0.062933178478762,-0.041691197865576034,-1.2994243301117814,-0.5876189800660027,0.3735849284602243,5
A/Colorado/46/2019,-1.3597338352820592,-2.6392090284347893,-2.154807420226173,0.1741427070189604,-1.0047736405661276,-0.17227174981559487,-0.1495811035777419,-1.0941480688296235,-0.5075790616356775,0.3344134343967726,5
A/Hawaii/03/2020,-1.2707467923065148,-2.666819584509936,-2.1400343600728324,0.13903875171034338,-1.0524424131406116,-0.043468012738866614,-0.10149277198680813,-1.1596392820417623,-0.5673320940043604,0.34590434396399933,5
A/Hawaii/65/2019,-1.3609236166155823,-2.638396505980803,-2.1760253696692393,0.1666480742339725,-1.0260926651179791,-0.1190608469588443,-0.0800021754957852,-1.124826954561588,-0.5306532633498869,0.2261043529065862,5
A/Santiago/PUC-MVL_022/2018,-1.8124803443632878,-2.5563138603621502,-2.193445952830733,0.17251717872945846,-0.7949103037773627,-0.20531016972039975,0.0337075246254129,-0.63535127325601,-0.16991137319865668,0.05221684138984565,5
A/Santiago/p003d0/2018,-1.8122217348449694,-2.5634581449199216,-2.2012568230709975,0.17258646639211328,-0.8007326416300898,-0.21758893307127702,0.03994445284214865,-0.6634855791192064,-0.16948265917864033,0.050315710820989235,5
A/Santiago/p016d0/2018,-1.8159856889404435,-2.5581479387714117,-2.1958559050610535,0.17246581323474713,-0.7768003319907788,-0.13812660180848743,0.19942474665085014,-0.5515900593414669,-0.10949670874236649,-0.06907771931745317,5
A/Alaska/43/2018,-1.60459645239159,5.593339153245316,-1.0724264468314788,0.3949649905132236,-0.20315441813626767,-0.23490498590433254,-0.14687859745050683,-0.045215330426929344,0.0357937502929905,-0.4677953397804192,0
A/Alaska/46/2018,-1.6058670318951485,5.592162005293995,-1.0687595106903283,0.38413546298185597,-0.19248488763647298,-0.2262133055321456,-0.12752318144047653,-0.036080816346323874,0.026756657127215932,-0.36183932843290784,0
A/California/71/2018,-1.604210485783097,5.57971542974988,-1.0647287605591833,0.3800010039605424,-0.19335714732944306,-0.23353447474338737,-0.131992518737,-0.0414558462373577,0.016255357592898773,-0.43772311404361347,0
A/Newcastle/22/2018,-1.6043143094161225,5.577237966021981,-1.063226003946674,0.3808814696947512,-0.1898166996336333,-0.22866572389893922,-0.13210764797676283,-0.033326481035156286,0.020007784984160268,-0.4361298683326337,0
A/Sydney/521/2018,-1.6052154506073406,5.572114083842054,-1.0723710726992524,0.38253361873971303,-0.2096964064343962,-0.22940512885117875,-0.1320859242139783,-0.08681994284224645,-0.008562533797824418,-0.4145409534886909,0
A/Vermont/22/2018,-1.6042527669957034,5.582321143894999,-1.0639716652107851,0.3802114452659603,-0.19135984929748884,-0.23496770762285293,-0.13282964692560473,-0.0329036039924884,0.017887370537080928,-0.45344130552162737,0
A/NewJersey/26/2018,-1.6045307938017939,5.585871397971132,-1.0645449587961948,0.3881024158141058,-0.1930667309005141,-0.23519263178320063,-0.13456476640645534,-0.028618192153620003,0.016601913012298193,-0.4572065725194472,0
A/Brisbane/161/2018,-1.6072250377910287,5.60411005921031,-1.073434536797066,0.38785637185043426,-0.19578355044797116,-0.23647781513374502,-0.13405208730167706,-0.04020177534376079,0.024503287348273086,-0.37524916218036836,0
A/Victoria/2036/2018,-1.6059124342125062,5.593436758736363,-1.0698168035894902,0.3867074278642064,-0.19509367797534763,-0.23712245759018324,-0.13803911696566754,-0.036415503651257806,0.023510630923891218,-0.4765811382619128,0
A/Victoria/901/2018,-1.623154145772895,5.572513976552458,-0.9927006057269814,0.5747123870261834,-0.21134419635052076,-0.2351384675772708,-0.1286924001546581,-0.0748828258963196,0.09886731633922873,-0.525671389274391,0
A/Victoria/1003/2018,-1.6056614175220731,5.596796908447858,-1.0698819657019127,0.38571212021790774,-0.19582178897903138,-0.23999354969058936,-0.13826018450438168,-0.037862035077532025,0.029226904643049195,-0.481815206482861,0
A/Newcastle/67/2018,-1.607455708089764,5.596376818293771,-1.0911341614803913,0.40139401074541464,-0.17019280592998073,-0.2465950152581683,-0.1457989818849201,-0.052017521162555126,0.04358217371176528,-0.4827820958276453,0
A/Brisbane/43/2018,-1.6285158600106053,5.429773963968081,-0.8880365133399004,0.08430953722688671,-0.11212079131209708,-0.12111781958926773,-0.056636415137024665,0.032675661623636845,-0.14108626328989868,0.1782111206311423,0
A/Sydney/515/2018,-1.5911329932800813,5.448837943369236,-1.0137179211350211,0.3431467291629332,-0.14432595395471884,-0.12484616378334049,-0.05417787649252722,0.0006383483355287639,-0.030731139391977257,0.1957222891438919,0
A/Sydney/92/2018,-1.5911329932800815,5.448837943369235,-1.013717921135021,0.3431467291629335,-0.1443259539547191,-0.1248461637833404,-0.054177876492527505,0.0006383483355285446,-0.03073113939197718,0.19572228914389175,0
A/Brisbane/57/2018,-1.6429082046433447,5.565067086842676,-0.9411235072688684,0.12490095945634136,-0.15824894481922305,-0.212237698599968,-0.1210588040025448,0.002086857065164554,-0.08332856489803442,-0.4036652758507306,0
A/Brisbane/40/2018,-1.6055530681925871,5.5799434556410255,-1.060801375592047,0.3806157788054032,-0.1900344325824723,-0.22583205621472754,-0.1285006270283323,-0.037465055280681225,0.046530076567766886,-0.42477507342708515,0
A/Florida/65/2018,-1.5899937682428102,5.451245377792122,-1.0133820603270782,0.33879523770838893,-0.17698158090926233,-0.2019554202559184,-0.09116445178579416,-0.02591735306322821,0.04413720147393042,-0.5059074889025226,0
A/Montana/43/2018,-1.6069505242703666,5.603389067703675,-1.0715655983850403,0.39024190302490225,-0.19077960455657572,-0.246722242535633,-0.14408669025680748,-0.038314893865516834,0.042351430075339674,-0.4980774015011189,0
A/Sydney/1038/2018,-1.6073089386588135,5.598881565585914,-1.0726828410489597,0.39366461316927476,-0.19054274805875066,-0.23920056272296025,-0.14345228733929655,-0.036053215074915594,0.02422840911587581,-0.49030651662750996,0
A/Washington/186/2018,-1.6091609932088555,5.594301075534524,-1.0740661909750817,0.3848637980248513,-0.14712246368294568,-0.2377214055001974,-0.14185954438337506,-0.016192682900921657,-0.022838341522609253,-0.5349459376077077,0
A/Victoria/2020/2018,-1.6050171273348852,5.588898842996065,-1.0737643787489477,0.3818574547188445,-0.1952949530682878,-0.22284270208703133,-0.14714035639284678,-0.048065249573239426,-0.012022423957859619,-0.3733122471821589,0
A/Brisbane/55/2018,-1.5883673383791879,5.44562465766478,-1.0077745498608999,0.35001711471139746,-0.18416793538591736,-0.13460483074307011,-0.07057495665901797,-0.01726820828452929,0.011184973437909192,0.1996815925308999,0
A/Idaho/20/2018,-1.5976950806792871,5.43115587051805,-1.0481662365440556,0.37637440280108403,-0.23022029964437268,-0.16651122494997997,-0.0815632541543191,-0.002185389632417299,-0.0062501913313095445,0.15310992538005275,0
A/SouthAustralia/11/2018,-1.5895731406649396,5.4328891207367285,-1.0382648010190285,0.34785808602826707,-0.19782495354053964,-0.1395586056398239,-0.0846206081207168,-0.09681949065060232,-0.09539531409747186,0.1999807993465488,0
A/Hawaii/42/2018,-1.599683227039241,5.511592382646815,-1.049730635811181,0.3565375646309444,-0.168808572361979,-0.09961628926892555,0.007305564324589576,-0.027040147927924252,0.05142002391505567,-0.19520604298859504,0
A/SouthAustralia/13/2018,-1.5890143150907383,5.337107846385418,-1.012983640261089,0.34631258863308184,-0.19132886304462976,-0.11040854450492332,-0.0422945781982747,0.01567840586651478,0.023714171285520644,0.4216669656725462,0
A/Hawaii/43/2018,-1.6053397839781043,5.588667310430034,-1.0569382872649118,0.38415756673292095,-0.17933310045567072,-0.3702366989327481,-0.29783387217238555,-0.05030492164148594,-0.07536659841512469,-0.5026160997875858,0
A/Virginia/44/2018,-1.6819037246883632,5.465081271556143,-1.0236653559013218,0.36696795229303963,-0.19073598320295626,-0.2939325977403903,-0.1744627700438202,-0.026489650560646196,-0.04072426920123849,-0.5381141233087948,0
A/Connecticut/32/2018,-1.591005380695758,5.456249558357035,-1.0202694049749699,0.346825399268276,-0.13976591356358736,-0.15161925488233793,-0.07501674695397904,-0.002368895598101917,-0.04969519705518709,0.0473493504916221,0
A/Canberra/9/2018,-1.235000599195307,5.57166479447297,-0.9648243687635224,0.37567964233848133,-0.1687586050827389,-0.2681785230911931,-0.48356909888209015,-0.09029092146845882,0.25743388162464537,-0.7438539195413304,0
A/Arizona/37/2018,-1.6730699148040542,5.315810204972648,-1.0311213494744147,0.33572671210204735,-0.2480298657106144,-0.20769502148529775,-0.16793937062905787,-0.10510007651682957,-0.06974756469311008,0.2045884728535008,0
A/Sydney/47/2018,-1.2606027368204913,5.40029585757398,-1.2464600277195876,0.4656993573187723,1.3806909204137412,-0.0887484405473621,-0.6461214425244705,0.2588091881709884,0.0975816599997738,0.32559181591565634,0
A/Sydney/55/2018,-1.631298068816172,5.415823602859851,-1.3487773149265496,0.483042415230028,1.3472001411173016,-0.07341922825048092,-0.32054510520833085,0.27934904765340846,-0.040602553468248745,0.5367901765222426,0
A/Sydney/93/2018,-1.632312931084281,5.4187882838302475,-1.3473313719014053,0.48702790365596776,1.355860594776269,-0.07258903658855265,-0.3221704386325157,0.28544853439155826,-0.054462938942862596,0.5450122611865336,0
A/Victoria/701/2018,-1.630306208663547,5.420431917425646,-1.3492246618565547,0.48190753612628173,1.356868127767262,-0.07937392861397882,-0.31950495354397207,0.28355408349337824,-0.0453545642916817,0.5680748740074538,0
A/Sydney/83/2018,-1.6343281744831044,5.441057767486288,-1.3704171092314679,0.49143923042478205,1.4050820487094906,-0.01526539299742807,-0.2660790027120894,0.3119903202334546,-0.0036727135344479583,0.5972815737490377,0
A/Hawaii/45/2018,-1.6044694835923106,5.590206558119351,-1.071992293328137,0.38062193980093556,-0.19807452717881432,-0.2229448573329133,-0.10625263863025226,-0.032868109218872274,-0.03353180295814905,-0.49128372020158,0
A/Texas/137/2018,-1.243612625944197,5.51515597092626,-0.9111629671187369,0.3008455118546916,-0.11504287017766256,-0.4339733948235301,-0.1052237616925696,-0.08280952006250375,-0.27905341830327385,0.3147786443997281,0
A/Wisconsin/502/2018,-1.5915113388502338,5.5138381885334695,-1.064694731743726,0.3472411923159571,-0.23591734457870187,-0.23649586860234617,-0.12818819698774533,-0.2249880719549814,-0.21238829083987934,0.3443421602112558,0
A/Wisconsin/504/2018,-1.8722152750929586,5.548387083004213,-1.126452191471491,0.3708660883007011,-0.23925350339617296,-0.5487861700426654,-0.3549847528294979,-0.2607900043601478,-0.3219122219135007,0.4955152146909486,0
A/NewJersey/38/2018,-1.6904952631798356,5.467975007970236,-1.0723866815200658,0.390778102586236,-0.2714284682698745,-0.34075453826671914,-0.20026772075141278,-0.027475756640856625,0.03762210340052556,-0.5674633141616314,0
A/Brisbane/1002/2018,-1.871139043126106,4.455771222106213,-0.6706102429436039,0.0215620646483164,0.014403535236503942,-0.032936078330384116,0.04457727119731468,-0.11720811229099799,-0.06564833704184261,2.2486079566087445,0
A/Brisbane/112/2018,-1.792368062033114,4.429724963609174,-0.6373745983203505,0.01108655322434913,0.03072459322763324,-0.18847627111551096,0.17104981168456745,-0.10700447967698687,-0.03518755245421208,2.0801200080975777,0
A/Brisbane/73/2018,-1.867835567675616,4.438287180181101,-0.6615964234352996,0.021494765470385646,0.005120554108643793,-0.02979788363742064,0.045114983331253154,-0.10553208280268181,-0.05343922981830216,2.0019667390385965,0
A/Brisbane/89/2018,-1.8705615558787752,4.444156088091721,-0.6642445873947851,0.02187115552458253,0.003966827715758786,-0.023842889593656044,0.04088045049320511,-0.1092755890260621,-0.056389656557500924,2.081323606095418,0
A/Nebraska/08/2018,-1.4474913176034498,4.9007418451823925,-0.7629728684760236,0.15420728564840305,-0.043893335134953096,0.33761970434005995,0.33016734180114143,-0.03756469210891633,0.15770146014041217,1.2983744091402378,0
A/Ohio/22/2018,-1.4482924630850427,4.902055766732282,-0.7612361307858762,0.14944460903191745,-0.04288321132583511,0.33871597694897126,0.3341404334503935,-0.03409134764559955,0.14730429157410807,1.3064293146490342,0
A/NewJersey/33/2018,-1.5341825120710755,4.895742411670997,-0.7751972375221539,0.1585950568951477,-0.04988053050803626,0.2497434044849022,0.1630492760644831,-0.040941670569211316,0.08368566044612885,1.2266566733976043,0
A/SouthAustralia/10/2018,-0.7082393530110754,4.904158035662331,-0.6093289147082478,0.09898436367449588,0.010004039257041086,1.2470447146709882,1.1618037769485732,0.05868511681082251,0.49868673599966573,1.8196391149044804,0
A/Maryland/48/2018,-1.6013455631706113,5.488451376403813,-1.0406463038472695,0.3562497747773527,-0.09657362820939391,-0.1259168788231057,-0.06907509935214114,-0.00764738556209417,0.00897807624654819,0.4743523077400151,0
A/Connecticut/39/2018,-1.5357778526706765,5.599773438433669,-1.036415426451251,0.4066925802224147,-0.15011333031828888,-0.4436253072219107,-0.015607428937545579,-0.057844090472490436,0.1803735068149541,-0.5798910492832022,0
A/Brisbane/54/2018,-1.294691287996969,5.237780089788307,-0.8488224771028496,0.2697420614141475,-0.06738265032899615,-0.16561862148692788,-0.41924863935145756,-0.019454193021344515,0.14929184993668018,0.20223757217001384,0
A/Indiana/28/2018,-1.6769117895531234,5.3800759412200065,-1.00190482869033,0.33173291565311336,-0.12092970623059308,-0.19421568606813155,-0.1158776164649752,-0.015307312660597433,0.027609425919049576,0.5126181808239039,0
A/Virginia/53/2018,-1.67533088715737,5.388277397740419,-1.010270711219082,0.33357082817918343,-0.13835115810616921,-0.16764134238587491,-0.06778885669654018,-0.0026855555233216773,-0.011298047982498505,0.5119903604482353,0
A/Alaska/47/2018,-1.5945305074305778,5.733285326970614,-1.1735493458223756,0.5295513192528987,-0.21863230047447355,-0.390802191507955,-0.24544857359496675,0.03170361495079374,-0.4551280871846449,-2.4523985605645273,0
A/Alaska/52/2018,-1.553921770404717,5.352665945508831,-0.9719717358705046,0.4317253104742374,-0.1353048533216513,-0.5279336004779899,-0.5595948167052727,0.0711565463490491,-0.5268486708073183,-2.724490159034453,0
A/Brisbane/142/2018,-1.5871997110832474,5.659667005441566,-1.1370188242151915,0.4935804722651227,-0.20564240308373163,-0.322750975626483,-0.17548652088601852,0.020833412151269073,-0.27326651222476783,-1.4460515817351012,0
A/Italy/7836/2018,-1.5940931801720732,5.734937997593386,-1.172906659720428,0.5279387466649295,-0.2184115139175659,-0.3947881782063531,-0.24420197719312522,0.03288265105503359,-0.46187001747845774,-2.477995659691901,0
A/Louisiana/17/2018,-2.0675662977319575,4.637362056280311,-0.7957424008988069,0.1115461599134092,-0.0491566769998567,-0.38238217231257154,-0.3203415507307163,-0.1433513031184232,-0.2638201806970346,1.884654282900361,0
A/Alberta/061/2018,-1.6039153407049214,5.591005958916003,-1.057996426731541,0.3870571280262932,-0.20282119539285753,-0.23360766048979134,-0.12842458558030115,-0.07263611796136164,0.014776926790537843,-0.4635356770790752,0
A/Germany/7356/2018,-1.598081507321227,5.598261554700963,-1.0641926493318712,0.38428507880647966,-0.1950221004421594,-0.27790146182985204,-0.12053146350465008,-0.0323717627826494,-0.00525100357155986,-0.5556227655272337,0
A/Quebec/217/2018,-1.6093301110358595,5.559567855834565,-1.0987730461522696,0.3847308617444007,-0.27725134978327987,-0.2517012980157211,-0.16533488195095952,0.22906420364379423,0.06198747950469376,-0.42380025233772234,0
A/Guam/7699/2018,-1.6073887319801279,5.608386323894037,-1.0734942817602788,0.3942316921373188,-0.1879013228708113,-0.2460045209664019,-0.1472139938138974,-0.03330034603917686,0.030598110731432066,-0.5154818458850479,0
A/Guam/7833/2019,-1.6094476076129043,5.6103384310456095,-1.0750037785726905,0.395058017376111,-0.18960519846349067,-0.2405858728176276,-0.15353129926758868,-0.03422554962020442,0.029683049310290914,-0.5213385554905471,0
A/SouthKorea/8204/2019,-1.663058050924018,5.565088903400966,-0.8551821390822445,0.3007625598693164,-0.15347332384081885,-0.21705453358471483,-0.14657577615618994,-0.022709263749105663,0.0846214222461191,-0.5413698778704914,0
A/Ontario/239/2018,-1.595908317789982,5.427431630133551,-1.0426894688978283,0.37432269267726886,-0.22268281681325136,-0.1625334463114549,-0.07648777041957475,0.014266064082459525,0.005002979662543526,0.1398630366046408,0
A/Ontario/245/2018,-1.6041289989422236,5.438330547501151,-0.9570899179636059,0.48432045803953716,-0.13798831584699706,-0.11387835626490442,-0.044870455840270475,0.026282403605215644,-0.15097506985970152,0.18633085146220146,0
A/Quebec/219/2018,-1.5979544664790413,5.433404520143224,-0.9695812252964927,0.48620660327272164,-0.16891846749716344,-0.10058990891133865,-0.07941067586962049,-0.05348405190653355,-0.19757675596124796,0.2480457513631699,0
A/Italy/8443/2019,-1.5909561646272257,5.46337778888899,-1.0214956152116865,0.3403652883813524,-0.18457039772564143,-0.18397720009237697,-0.05686050422224551,-0.030052213068607798,0.06456115859767128,-0.4782169914834186,0
A/California/7330/2018,-2.0680120292431647,4.63466304569643,-0.7871559588552373,0.11395061563374959,-0.048653305840393415,-0.4301025669271347,-0.29024310473024323,-0.06014607760994671,-0.18409277787813905,1.1390691482682629,0
A/Virginia/7393/2018,-1.662370155546908,5.235465202758272,-0.9464273673555952,0.2839882174357955,-0.10517853220300052,-0.13891678680543956,-0.07666830833885697,0.0056908714258345336,-0.02453351632890249,0.4275948277722615,0
A/Guam/7222/2018,-1.5896085496642085,5.215695972484592,-1.80822433073736,0.5459692686201102,-0.36299960207737547,-0.42689033749217,-0.09613246533973326,-0.13635711100469766,-0.2559519947943595,-0.536917417736436,0
A/SouthKorea/8668/2019,-1.4493338559962974,5.557675046026265,-1.0285739915893588,0.3983847664405847,-0.21203110045814608,-0.4121090359964188,-0.004590712786527471,-0.13372373275863658,0.12676102935265743,-0.5253659146261481,0
A/Italy/9367/2019,-1.618741556352126,5.596661728387705,-1.0582054552760585,0.3115429418486574,-0.21895215844624683,-0.23760266626476967,-0.10870309794397882,-0.024605936883747428,-0.3553584020976464,-0.6590430835267985,0
A/Pernambuco/9511/2018,-1.1156753436918172,4.957496164498597,-0.6227579672979171,-0.1173713438025517,-0.03309061686831529,1.4858907933667547,1.800765518607324,0.12659769642152893,0.15485230005038123,3.118419497396128,0
A/Santiago/PUC-MVL_025/2018,-1.5439273708890064,4.93260351237452,-0.7983310300930886,0.16968117741106756,-0.050505832417081245,0.21719257999081734,0.22241935967364393,-0.048290202579211364,0.12016324842533083,1.4688319584888674,0
A/Santiago/PUC-MVL_042/2018,-1.540829326297345,4.90643397679735,-0.7852720934839585,0.16323384296839175,-0.04191592764858396,0.21377777762193437,0.21190235569291022,-0.03741240590627203,0.11018372707707301,1.3372133222971152,0
A/Chad/9833/2019,0.3120470177064846,0.4711063220502796,-2.6177588508346905,-0.13112105345904115,-0.3664356521148057,3.6396895677216214,4.172548046769633,0.3433442579789247,0.09567044784517278,-0.8504220382784095,-1
A/Chad/9834/2019,0.3120126122445983,0.4709547536252173,-2.615948584459906,-0.1309247716746042,-0.3653285802410052,3.6254527297879102,4.15254983940733,0.34098439888382986,0.0948713526080352,-0.842324086341882,-1
A/Hawaii/51/2019,0.7993467519648126,0.3290685457452228,-2.437152648700758,-0.08655086745660825,-0.2929127037140793,3.7477283167613256,4.211772762369617,0.43226959041716245,0.9222952585040993,-0.5046182266077773,-1
A/SouthAustralia/79/2018,0.5035949535752219,0.8409931881735194,-1.8862427597645386,-0.21823140987909861,0.05643480694133275,4.254239857479721,4.277770101473251,0.47647310549467725,1.2394461197511617,-0.6832559494524125,-1
A/Utah/27/2018,0.5748952074993745,0.7724990432013679,-1.9644790617272891,-0.18405411225824564,-0.1570639659797597,3.939322056882394,4.022696378410422,0.42433692385769123,1.1746962231975135,-0.5450750698111642,-1
A/Victoria/2118/2018,1.02472786451989,0.6967554787473612,-1.8855695563336066,-0.20084335951337606,-0.25378435272254685,3.9692460010212525,3.9247244560862424,0.08231624684631914,1.015384350146289,-0.412049448275302,-1
A/SouthAustralia/22/2018,-1.6116781628561527,0.6869484718338791,-2.224273020360495,0.05622534588379494,-0.25872651928724405,0.45533745315486884,0.902840691615702,0.10407710542515922,0.22893639406960406,0.9785128234578067,-1
A/Italy/8602/2019,1.9629136639185858,0.0342650120910954,-1.3261429337883268,0.3322614074920325,-0.15781027616947513,1.1697972117320212,-0.9394496942281836,0.9888391734298111,0.3934018146751143,-0.9383526712559515,-1
A/Arizona/16/2019,8.580795481586646,-0.2251292979951236,0.5666936147601292,-0.07133155615432916,0.1744047321729535,-0.667064729716368,0.41589802249122854,0.04480840639992596,0.011045096863991811,0.025542723830651357,2
A/Georgia/40/2018,8.578343226049396,-0.22489871093719752,0.5624279535503419,-0.0702294137613101,0.16981436491941557,-0.6636005717228143,0.41010211812961045,0.03950089327357419,0.012110851751629757,0.026112469435028422,2
A/Indiana/05/2019,8.578979513617348,-0.2270220179350693,0.5652890861137382,-0.0654954460642036,0.1688279124792857,-0.6534943340031603,0.4035647779278021,0.03892297320123866,0.005252942842981322,0.026651455635300577,2
A/Kentucky/35/2018,8.578485990957015,-0.22658439745573747,0.5630153484240774,-0.0706338097550923,0.17001855764069843,-0.6629502017832091,0.4121211718557222,0.039635530384509135,0.010853376202389844,0.02416819386966373,2
A/SouthCarolina/04/2018,8.577424805302003,-0.21963396335244342,0.5611450877582532,-0.07062793796117142,0.1673882771525586,-0.6675534588399943,0.4087907905300783,0.03955692804534991,0.008809424703076005,0.0024736722632726065,2
