,mds1,mds2,mds3,mds4,mds5,mds6,mds7,mds8,mds9,mds10
A/India/Pun-1922016/2019,-2.4061887149970773,-8.225368545966585,13.797956308868235,-1.1728278383521964,5.4498583589918335,11.320153291835588,22.056542651903857,5.170589127666346,-4.262202670634189,1.6585642143706631
A/India/Pun-1922295/2019,-1.1409300193344596,-7.939958005313485,14.017548441023557,-0.7205911211488163,5.347150376420899,12.080724128793028,21.60432997062106,5.708310845727515,-4.691609692123047,0.7648453721212433
A/India/Pun-1923665/2019,-2.709073122274895,-10.544544019075577,12.547595956056876,-0.9395151911643718,4.985271484282024,10.764501537009224,18.52183565134286,5.324621330421625,-6.320601926269876,1.9128763921089529
A/India/Pun-1923690/2019,-2.122459815459204,-10.946152421996747,13.991652506045918,-4.273881723852568,5.5957457297514965,10.033610791436073,17.49916632800786,1.490416096986251,-4.579458433452647,2.1906907333594665
A/India/Pun-1923708/2019,-4.0295764484208,-10.619173781421594,12.683668277513805,-4.798777105192026,9.793968264982059,7.686382384162068,15.513888769397585,5.354662427394015,-4.160302933981042,1.9186325459272005
A/India/Pun-1922030/2019,-4.472372709407352,-5.266252367814305,8.596259259609628,-5.0815001718153825,4.046839959083702,5.240655246818193,19.686325907275016,4.521200809660069,-3.2168336396748662,0.04692460304093319
A/India/Pun-1922292/2019,-5.414662467702574,-5.859653609597231,9.463423450721217,-5.641881843394504,4.383548333247548,5.092784916176887,20.570989944648343,3.7310013172650356,-2.7074429638576523,0.04835817561627947
A/Italy/8453/2019,-2.3859644656114694,-3.672479850655701,9.839151705808185,-6.503027427861946,2.1202576632373655,5.027945704473948,19.235723972144175,4.3132766357809595,0.3591222093843174,0.26359513605819285
A/Italy/9061/2019,-2.121488296995317,-5.1986326456299645,8.586792270509415,-2.2738908556529127,5.20012785372724,7.853122945648455,15.911838424727765,5.519192904275034,-3.361804364708804,-0.5181993261075488
A/Japan/7503/2018,-2.1799691564011954,-4.8959113310143225,8.279434006345491,-2.09228485704458,5.139275812809819,7.211127618642656,15.038375277827525,5.441981027664726,-3.1004957803356357,-0.6784883963295995
A/SouthKorea/8203/2019,-1.2822300932433042,-4.588959239398454,9.232715070684677,-3.996853914860343,4.734476538669015,4.7232333960404524,18.878254326886164,4.556778954481845,-2.5429531979802023,-0.5909520330815092
A/Italy/9363/2019,0.6200045023350866,-3.6746617402016426,8.19187687758327,-4.400353377294873,5.781790386662956,5.308756676290199,21.335953176325525,9.383472892980938,-6.309590524730702,1.0251048979677977
A/NewYork/9854/2019,-0.15826827043856026,-10.116459520463737,9.42149270781739,-2.805490099405757,9.4496568033196,15.88937471748215,20.585516190523272,6.24365926755193,-3.27092898070178,1.4780584668160865
A/Belgium/8725/2019,-2.8633623103619428,2.2232008838536506,6.469843034682174,1.0379583389883749,8.441746086863581,3.16619457098636,13.348980953848733,7.095741633792961,1.198596117745463,-5.506095104670117
A/Italy/8601/2019,-3.640454766978589,1.6130374694083676,6.564927204057021,0.5574142723890071,7.240605163447016,2.9303741803331183,12.816721093121231,6.393143665243046,1.2013225306338564,-4.4547845148690755
A/England/9617/2019,-3.842893496462672,1.9114963077800715,6.480405958333383,0.8118671328010211,8.047942146611927,1.9888370109897646,14.183778450114838,6.046684139514375,1.7734778896248136,-5.225087741975997
A/Italy/9366/2019,-3.610433107874458,1.8151760482345551,7.2941064285934365,0.34949366327223,8.62412145819633,2.512732212510879,13.286652354232356,6.229182407757096,2.140989999047297,-5.167483027250336
A/England/8887/2019,-3.1108134086588253,1.830832943628175,5.926353253097449,0.26950890934200883,6.413656931873473,3.620732217836151,12.776659931711192,6.41150929948287,1.7124472844018876,-4.4203710088528485
A/Spain/8527/2019,-3.9734377473089784,1.269981434087947,6.3322959613818615,0.7751594922526333,5.9527013586083815,3.209766956770814,12.09013316949613,6.205935655828678,0.8353429301802184,-3.758119182801714
A/Germany/9490/2019,-3.9234461716094438,2.0985433333520054,7.645730240543641,1.2068471439513127,8.225115551097334,1.674185334258912,12.613087048579692,4.750225104364983,0.9056296877460321,-4.230926873078954
A/SouthKorea/9579/2019,-3.755846795257817,2.6527710688573074,7.020264765393063,-0.24769115580555762,6.606484273826631,2.0703608302304075,14.508012539551373,6.135306424453718,1.8731454312590337,-5.249412181965841
A/SouthKorea/9645/2019,-4.270228307090174,2.3324540289435944,7.0696280244609175,-0.9170614563704176,7.87278231202458,3.1700479344822403,13.178468141015811,6.379902847634647,1.8665509742286535,-5.7612718921347925
A/Germany/8752/2019,-3.9766918524852475,1.643533082177851,6.670059942918441,0.31262753811970634,6.851123697485391,2.8769824181278763,12.96077971921459,6.184610548071814,1.319362012058928,-4.424015820796908
A/Spain/9001/2019,-3.514313185752666,1.9252465757471662,6.134944157198524,0.814949856148912,6.699201389748974,3.3744866451869178,12.967597709898723,6.786268471308687,0.710283963266403,-4.580165434423387
A/California/NHRC_OID_FDX100449/2019,-4.049950334292567,1.491427186673399,7.7315405211350186,2.1484940151682563,5.907698038997325,4.302134305230632,12.287680477847488,6.19273135731699,1.6708373086553732,-4.327650461148712
A/Italy/8442/2019,-4.311845655520333,1.11368878261184,6.541583451470254,1.2648340261749798,5.7288880159775,3.811388803478093,11.753087660090504,6.254491937839867,0.8176174297757642,-3.6780680330989903
A/Germany/9676/2019,-4.485992687924682,1.3559767749230263,7.047376353742535,2.053512304754536,6.389450539215956,4.9618678433867505,11.90699730269636,6.358130042619967,1.2321624938110516,-4.7224098386193365
A/Italy/8259/2019,-4.4591561735250975,1.4400377177905348,7.642495519653271,1.4441071192488395,6.312011890602027,4.721528405611672,11.804726150425708,6.24186697247264,1.645273831733868,-4.6636328475839495
A/Japan/7848/2019,-4.818549354953474,1.407460507219188,6.981093301560335,1.3353323888549047,6.471939895764332,5.08686878609571,11.74171573218448,6.3767239746059605,1.2048648878748702,-4.880943845076107
A/Japan/NHRC-OID_FDX70557/2019,-3.684672119030578,0.9802568987588218,8.391085431965632,1.022684130122385,7.387689188849961,6.331504176486472,12.387623828421386,6.735943906811129,1.1478205486605686,-4.002525325150294
A/Japan/8604/2019,-3.7528059444744435,0.01508611373949891,6.3396769992208455,0.8989094515015456,4.93852652913884,3.472431751830383,11.381807729132332,5.518512013724415,0.20750982956805658,-3.1088629436446458
A/Texas/7539/2018,-3.68636296902743,0.0599254610530652,5.945449359479409,0.834972785364787,4.627925418414485,3.15171093660122,10.678621072485296,5.542713061067709,0.09181222911707491,-3.095483981893102
A/Japan/9505/2019,-2.1156522445106543,0.5711292659761155,5.55204544361134,1.3816648310843753,4.131749525615686,3.7881276465203144,12.765026376376023,5.880851861954781,0.8826133890633152,-2.8948958916108567
A/Italy/8941/2019,-3.2178072524217685,1.2971949281740707,7.130663993966887,0.0645676328972279,7.998435501477399,2.110938901250528,12.120400778314607,5.5431402825677125,0.6423916102726509,-3.984462964812731
A/Japan/NHRC-OID_FDX70521/2018,-0.701326571040553,1.8389232580664663,6.270247945435196,0.03419754957540709,3.789524650117319,4.378245171268372,11.211346947343783,5.6822918086166325,1.338018242914418,-2.864438578627941
A/Japan/8261/2019,-4.48281638821257,2.0623482864561753,8.405890036796707,2.4288155700499963,6.20183755480331,5.37378229677617,12.394973679107046,6.0755300889519575,2.4559357002438,-5.882840662439889
A/Spain/9580/2019,-3.1075013542927743,2.3454494910481527,6.888330494458219,0.8209755732634575,10.21858329764966,3.0429894100361783,13.456483354353061,7.2479837375365435,1.8421225438549496,-6.273608422566461
A/SouthCarolina/9855/2019,-5.200929738890585,2.602192859545872,4.576008401287286,-0.5498297444448075,6.7271117303510195,3.5974977233264864,13.968548398166778,7.006187864717474,0.3906601181911836,-6.004533340079665
A/Japan/8263/2019,-4.178942350377234,2.2466934299517898,5.9661484705947805,1.6779270427736706,4.806058312787774,4.72328759482914,13.08347583328704,6.9595601644760485,0.2957899899278947,-4.656331643627567
A/Homosapien/China/LS329/2019,-2.5735161714042603,3.7587149357958607,5.879926873062519,-0.6996873560778117,7.8952730122831065,1.5428967541352967,15.129570193000735,8.562626706315818,0.835580370127496,-5.2720168760459485
A/England/8741/2019,-6.144823690699522,4.37171118817767,5.034347888458839,1.9828685744658254,6.81365909383647,4.261597402964807,11.455591579998286,6.363086537938182,0.07296768078609032,-1.8319400589696864
A/England/9338/2019,-5.198332486366096,3.2398359173189633,5.682216500840499,1.482845133450026,6.090282792270738,3.713389868711969,11.78338880465324,7.087601650937833,1.5829317782636825,-1.497422542073483
A/Germany/8917/2019,-5.358605382109157,3.0517971735042346,5.966013445758773,1.2756649810740137,6.456327084293818,3.866357192266015,11.363278938705292,6.998782743299732,1.841937756431981,-1.599698650798995
A/Guam/8597/2019,-5.615809498006029,3.1581310121749593,6.0211866619273495,1.2093380297596956,5.965112338677751,3.815381420162209,11.68423640148039,6.676401737451993,1.9540294827509952,-1.6633580411454925
A/Japan/8603/2019,-6.085822346875018,2.9825021536453495,5.350856146704803,0.8799850785450173,6.273992108430821,3.6252589198413063,11.71103340666042,6.573593521924049,1.7459854959368735,-2.141117804537012
A/Japan/8769/2019,-5.707971201106087,3.1527408592427566,5.950043505634209,1.144393077599463,6.06719819983004,4.207379200810792,11.407918065681962,6.844556714992907,1.8073469798987165,-1.8119372157822269
A/Japan/NHRC-OID_FDX70564/2019,-5.572449712570331,3.3033712343329418,5.672696159878724,1.166073154020081,5.924418729395476,4.061722613280544,11.607906644659243,7.070905420393608,1.530199170915058,-1.74261490443021
A/Japan/NHRC-OID_FDX70587/2019,-5.424347692139774,3.304125453366585,5.762694181036756,1.6494423266086504,5.614303670708138,4.031531002033973,11.82092480295146,6.934971691308233,1.6341185479655316,-1.6650218992187236
A/SouthKorea/8825/2019,-4.821319264557173,3.876859249178758,4.773318716098893,0.7717040093203866,5.9228583536443,5.334218108942304,11.621405026544029,7.546368938489566,3.2774871054862595,-1.6099088966782216
A/SouthKorea/8832/2019,-4.695965212074234,3.0708338488935913,4.864381080192859,0.903884684427574,5.583505855378864,4.304696845131986,11.344763247566437,6.723586501802692,2.792230337119822,-1.575259897678112
A/SouthKorea/8824/2019,-4.660463047898772,4.050123226596051,4.929134948311982,0.8116498842756218,5.556388486932618,5.0989847656487175,11.911676715568753,7.4721908747417,3.3753244683986696,-1.5406901301333755
A/Germany/9343/2019,-4.7048606195511855,4.163463977197083,4.182920363051603,0.8141293786796796,6.12437855105963,4.73573175245091,12.222777870206748,8.127435079820936,2.1195475285156338,-1.5988525936911637
A/Texas/9844/2019,-5.457403085612954,3.854882810809312,5.214568195645801,2.6231338340909827,6.883779363397799,4.946404416563494,11.667848541419112,8.61016922256767,1.173496144596341,-1.8358418261465683
A/Japan/8142/2019,-4.982888812462775,3.318606506022416,5.609565060924023,1.3325164348485303,5.845193127383345,3.8195508627709804,11.018616956718999,6.1477859175551375,1.8788292918480207,-1.3513854252476654
A/SouthKorea/8822/2019,-5.299147496802376,3.6480065780483355,6.426318601063854,4.016726574445076,8.97287372875522,5.210916099493596,11.414235130110818,8.636436809153437,2.42341786829004,-1.6387389148875806
A/SouthKorea/8823/2019,-5.738288736621374,3.2262773444927957,6.270360947245864,2.536825213641846,7.806084490340409,5.215903483899761,10.98253016593351,7.743822848604412,2.20759511799199,-1.7511274672197474
A/SouthKorea/9704/2019,-4.044041098287143,5.008041531950063,4.899444643916095,-0.33873888053424134,7.011775553438251,4.5440327518205725,12.299637031211603,9.113643925503546,3.3007929369405202,-1.192705687058292
A/SouthKorea/9578/2019,-7.950130188547759,3.41451542753154,4.352350516993156,1.0599737425534914,7.459871805272592,3.0902575954385747,13.519203746066054,5.797138390710842,3.888675785201311,-2.7308866517752977
A/Guam/9841/2019,-8.496106349038017,4.201315947321033,5.641230148263264,2.461204040032378,5.704824914849739,1.8500122444801848,11.58521023993411,8.395341116977873,2.4405269346735894,-0.6272097205165803
A/SouthCarolina/9843/2019,-7.601820042078018,4.441837465134893,7.027646265529352,2.297187415886872,5.904322004656804,3.6186297471970934,13.061633318591651,7.621435687442962,3.27901989722095,-0.7904693783595969
A/Washington/9847/2019,-7.000621625095757,5.500215282029144,6.668556439178164,2.618696849510959,5.9410782838529315,3.511518803544201,12.331726030016753,6.9684685095361525,3.8060781732921765,0.7487870469539506
A/Texas/9846/2019,-6.670629244589361,4.840824550811056,4.802468971371023,-0.18837014232030844,6.945151939684894,3.9355778944725324,12.099167140833037,7.220748857551473,3.290547187636742,-0.8880595642485163
A/Japan/NHRC-OID_FDX70574/2019,-7.740564214050883,4.677001959011652,6.591767825925308,0.7714430846390957,6.991245610230328,5.083483862317932,11.582532509098506,8.772966632356162,2.4363918245100478,-1.6100159155224958
A/Italy/8139/2019,-0.43608186503657037,1.2660461579782674,7.600774203110511,6.709136663931656,6.258792856505014,2.669913567825338,15.425647546833035,7.3143245051106325,0.7492749764333427,-3.4886931038871434
A/Italy/8955/2019,-0.4493642267390043,0.8923634986672917,8.451434752301905,6.062220586381583,7.335719468782936,2.0280000418048103,15.21742884178094,6.343283183937478,1.6556938747082586,-4.095798002039371
A/Italy/9062/2019,-2.2697689158558476,0.7628931716899163,6.456227255063888,3.817180559550629,4.5033740968487175,2.5306807434606453,14.644709467117021,5.924136154641811,0.15972866458308016,-3.049649648205546
A/Germany/8912/2019,-3.76894482741038,1.0994400519606666,6.62146260355677,0.33242486731125437,3.830405214968734,4.572067567175677,12.099361218763395,2.7776266014936803,1.613537183486679,-4.094989236839074
A/Homosapien/China/LS318/2019,-3.246285983681482,-0.09805839232419429,7.291481646003235,4.082381482825601,5.2559962409958025,3.7181298532771865,13.734602650680015,4.386548074584052,1.3748957733476093,-4.24575182901946
A/Japan/NHRC-OID_FDX70487/2018,-2.9003090006728227,1.0383275161527366,6.556471937284308,3.3405223909354262,3.613654530819274,6.11016082820979,12.280438608257741,4.866034194166013,0.5080288189441681,-4.257321202880033
A/Montana/8150/2019,-4.748266670594392,-0.06266822392790192,6.556255116310162,0.6063654374949201,5.090909230629788,4.649831008423792,12.047567189094272,4.728037675887681,0.5653326438036113,-4.224180809052314
A/Yokosuka/NHRC_OID_FDX70622/2019,-4.048250269803447,1.733352174710364,8.685425967720883,4.194464529727277,10.918288061574646,4.77795600303472,11.939797672640491,8.228104200327795,2.641723856807567,-6.231569626070841
A/England/7821/2019,-2.866686249025132,1.3298172175729241,7.603055988371133,5.342079978833706,3.034799989488607,4.718893765450498,13.897442165133965,4.64398969191146,1.5392335226841949,-3.7761445421350177
A/Homosapien/China/LS323/2019,-3.6111456584330006,3.7390703972695567,4.725121729291848,4.718990754761433,6.559954175813861,5.870789533082623,15.088836786843753,8.244205363306646,0.21005679233911365,-7.739447671407673
A/Homosapien/China/LS338/2019,-8.36570133451174,3.4862257601819233,5.390867655306121,2.3300427631772194,5.468458916925137,3.3596033139413914,17.599267672815724,5.125099844090443,2.46135645336556,-8.309730624747365
A/NewYork/9524/2019,-3.5184962054283795,5.391642385796954,7.96619292958978,-1.1825729760892756,8.457062695736733,4.705332424990519,14.253029435572188,8.683240628921036,2.556520583346427,-9.337566666890684
A/Homosapien/China/LS339/2019,-5.762029524484977,0.7177369614424887,9.274398176737666,0.014709081492015096,7.455589834615101,5.666197182119548,12.522713790734432,3.4518570977707705,3.5485109607183807,-8.505829003227493
A/Homosapien/China/LS319/2019,-7.614432734718491,-0.2506995417418027,9.102151292402679,3.164448210875524,8.283066806415519,6.186069272790658,12.828363897712935,3.0461441986326117,4.14047512276455,-8.292070848764013
A/Homosapien/China/LS328/2019,-6.858686584790719,0.17755400579199457,9.616624527701706,6.213927978665494,7.992100858579366,7.662648962915153,13.030264312751852,4.054933288131678,4.02902432975764,-8.746560597348097
A/Guam/7834/2019,-4.605467773630196,-2.8307226464812274,9.370528912437312,4.9534128170832155,2.5820891256431913,3.4243206179294625,17.360969892349768,-1.0344194045210284,1.9010374764832285,-8.879371562588648
A/Tomsk/243/2018,-6.046586712962833,-2.787678299767396,9.251349415479456,3.629609512938848,2.837193054037469,6.283561064849724,14.604700384432745,-3.151169620450998,2.5150155632529643,-9.939457959722874
A/Tomsk/244/2018,-7.315788724107283,-1.8519808038493342,6.779639077302864,3.1669236345133447,1.188597481786254,8.251870149316444,14.831222431004887,-1.838880800677145,0.3910569593554415,-10.6106084518002
A/Tomsk/245/2018,-5.130605712686688,-3.0090517581448952,9.47481262876434,4.683039937061827,3.4829219446780715,6.9133293727124405,14.029242051641347,-2.785513908576203,2.3985838414747778,-10.075397695932175
A/Alaska/49/2019,-9.143304263316557,4.90792077690835,4.866562746813432,2.1987694528301627,5.504750862456901,1.7867170458993724,12.062914189404282,9.197133984914142,3.189655926418334,-0.23026549254281892
A/Arizona/34/2019,-9.770171310076753,5.020273701867261,6.1760797918100625,3.1680481944480783,7.94708865869279,1.2221644737929045,11.730387282908996,10.367551620289653,3.086585259339392,-0.12990219935680833
A/Illinois/39/2019,-11.27394722517141,4.750878583212188,6.222100102424567,3.588084707318089,6.851364251098424,2.097292177157422,11.917565903145455,8.951270126156263,3.6171581472025247,-0.9956597033221464
A/Brisbane/138/2018,-3.686362969027404,0.05992546105305846,5.945449359479447,0.8349727853646972,4.62792541841454,3.151710936601085,10.678621072485326,5.542713061067698,0.09181222911711596,-3.0954839818930515
A/Brisbane/154/2018,-3.7344266439022813,0.09322527532608822,6.258806497167491,0.9389174229275992,4.773120187876795,3.50691627308882,11.465546443225927,5.570109136562767,0.12573500197076598,-3.1304770301024614
A/Iowa/60/2018,-3.7437548319514335,0.058921820882433515,6.2161305827886295,0.8343330730326709,4.947998760521437,3.573311148633522,11.360393647142642,5.613812174225523,0.0886677592574914,-3.172297732857267
A/Iowa/68/2018,-3.5780069772462166,0.29840031891687424,6.874477864449323,0.4945320070962454,4.451416522860605,3.243288654799105,10.938300255266544,6.167840856836244,0.008521684641544632,-3.575523439505067
A/Victoria/2051/2018,-3.69678884326834,0.0489589018287552,6.193449721104357,1.0253921123917993,4.931389124710145,3.532889771250125,11.371970907619652,5.722228620247821,0.033186378445350086,-3.0471147753412073
A/Washington/184/2018,-3.4642858694102037,-0.032862084735678636,5.613824315754235,0.7759652349594959,4.530761055786773,3.2248827160782016,10.503599345156198,5.504038261387771,0.42359412716927863,-3.002550115589256
A/Pennsylvania/02/2019,-3.0780415633643363,-0.11614871621743285,5.367817998621553,0.7284195835228253,4.752177962801738,3.7631901679705253,10.938110707780506,5.5272002817919255,1.0864953403112922,-2.9475457111346834
A/NewHampshire/28/2018,-4.204170307793618,1.32942302668793,6.1673620357319,0.7524171497925783,5.529571637343191,3.709167470090798,11.947835111044162,6.418851103276064,0.7289419671744027,-3.6649990747891037
A/Tennessee/71/2019,-3.7279906430519927,1.0794084118401945,6.958389760265049,2.5023166452615664,7.06644292794243,4.272506712993465,11.950640808605085,6.678242261650722,1.149125078586028,-4.387288176655662
A/Minnesota/50/2019,-4.3173003644923105,2.731449487658992,6.800312075234034,2.3788148828625264,7.392586045448835,2.755096230579628,11.747299848218775,4.344393672103186,-1.3902926763066776,-3.941355735501625
A/Utah/04/2020,-4.667410464479447,3.1708576512011195,5.765998932175489,2.3099646091946613,8.806929611699802,2.5153096077584953,12.526281806509735,4.6443378141863505,-1.9207302936570367,-5.333262332017608
A/Grozny/89/2019,-3.973429033032174,1.2699850224220512,6.332275138917906,0.7751651162510352,5.952710797807005,3.2097834537042575,12.090126416682693,6.20595506218584,0.8353218983050005,-3.7581255248003615
A/Yaroslavl/82/2019,-3.709317547574122,1.987293878628183,6.3468833861235385,0.4480842694046364,6.345207656277226,3.1094986921412895,13.178173782136485,6.483222403431327,0.9692080832619878,-4.589727959543288
A/Moscow/122/2019,-3.891449774601517,1.8456857798394481,6.696091568823706,0.45791310571881905,6.380759967975364,2.978146626379445,13.15063069857819,6.10840022757156,1.3411281479061767,-4.597888718101493
A/SouthAustralia/159/2018,-4.0745168622728345,0.050476579676533684,6.22448646637118,2.1710939448862883,4.6108769102944445,4.864528176436456,12.343130882078459,5.307494497747858,0.02044219101746834,-3.8022103712510518
A/Victoria/2120/2018,-2.2412724999077525,0.8624924347937157,6.660316556779796,0.06402012362936355,3.8540292793752897,4.1280620103368255,11.763341930260134,6.4542158121561615,1.0264683853526628,-3.4314157287831617
A/Moscow/121/2019,-1.983420592218664,2.530664551150345,5.444277124994485,0.5344750115302056,7.077593333977671,4.433245988986718,13.190335710586378,7.148002981820514,2.030936170106714,-5.458908994546975
A/Washington/662/2019,-2.4884387604245983,4.614075352923292,7.805814831803641,0.2685421696902717,4.793106392620155,3.673957180852124,14.24422737101717,9.110311208693904,1.059222906964608,-6.138405122198206
A/Mississippi/26/2019,-4.819191164906261,3.641665195522309,4.46625689102508,0.23415916614698606,3.9712903373674955,6.227529033160067,14.584566905917173,6.668638809425431,2.3044473698070718,-6.684041080878048
A/Florida/86/2019,-2.2236614393010607,3.0273039934859396,8.552714640770557,0.11677777062076852,7.994644752127389,1.0825797284073475,16.02406823896711,5.932083562332137,4.425457174877947,-5.223133986997732
A/California/159/2019,-7.073008602804174,4.605341057317314,6.536370246043862,2.0571434977244984,6.399074108035085,3.0260807338369844,13.28615638544197,8.224681597109177,2.7469955217592616,-0.5094810259845947
A/California/166/2019,-7.665842101118579,4.526387635499238,6.6829128558353625,2.3053695230562985,5.977486755637206,3.612408912509218,13.107628180635846,7.886780845212698,2.943686548702427,-0.7265062303237265
A/Connecticut/43/2019,-8.193778413036146,5.4692711527715,6.707606193882853,3.069477106395268,5.550071265151696,4.043443766014263,13.929585572601685,8.702797346989277,3.0047024418647936,-0.7407286344071725
A/Montana/55/2019,-8.952236809381388,5.252066332640529,6.742761910622355,2.215783732563775,5.947185914016203,3.8696070996444654,13.836753296875761,8.116910782829438,3.3619696666047374,-0.9635591990849424
A/Michigan/383/2019,-7.114632900500256,4.413227430859001,6.953119779646518,2.263718782174579,6.574252179270736,3.1904042459100093,12.943866526417189,8.183228236509917,3.007335428937419,-0.3811306137298904
A/Wisconsin/552/2019,-6.761003137755616,3.8387299231265506,6.517642726913511,1.8847870211725848,6.055020102136809,3.279244370175142,12.391583625055981,7.401280316626293,2.6026923334629077,-0.9236320534006227
A/California/177/2019,-7.388296700157085,5.498044573653897,7.519001889710995,2.1785484166560773,6.292853639937153,3.030457613326822,13.741986423031607,9.032708554179807,3.3148009576849295,-0.08609832245215429
A/Florida/10/2020,-7.63098882293777,4.992954283954124,7.712445752807649,1.6007665804878661,7.375746497137014,2.6909123359080462,13.335477086208222,8.829180832308582,3.6273711591503837,0.013753982464273142
A/Maine/36/2019,-7.343347883406205,5.210746568931528,7.487070342198904,2.0803458515209274,5.7872470000114475,2.709527946123096,14.67503457303985,8.091579413931374,3.5268089548077346,-0.05655412335833312
A/Minnesota/63/2019,-7.704640626727514,4.990538309069554,7.184527879439933,2.6038847099660125,6.768149709907349,2.393195406016305,14.19663019694371,8.28657383351456,3.5868537909981772,-0.14924002655038524
A/NorthCarolina/27/2019,-7.527816876238688,4.78969829844952,7.51318641352793,2.435003112620102,7.5279750575661275,2.4937759274649687,13.703551982078816,8.421330250122368,3.748088315262153,-0.019744749315428828
A/Missouri/25/2019,-6.461896554910044,4.1618272326651775,6.565585571558832,1.1868026949172041,5.709266325650267,3.6660276499085946,12.356755714789484,7.571172063323639,2.4380843896664826,-1.1514732483558352
A/SouthCarolina/13/2019,-6.369421352319319,3.784977120347752,6.904158727034617,1.4285014913111047,6.231267773358629,3.464062659727306,12.201160329214309,7.262217385970398,2.7962993122850706,-0.9653106361445225
A/Virginia/27/2019,-5.442997694782375,3.115173687467268,6.089697324589157,1.6888879816344529,5.96268597668533,4.1075348719667035,11.514533578867647,6.819564523869289,1.8995409208640748,-1.6418832686150988
A/NorthDakota/29/2019,-8.577587391011116,4.921353559130423,7.79915530037338,3.15554342169659,6.243344169376819,4.315046310288349,13.197529345409267,7.660253185836965,4.170470066276282,-1.357245345870358
A/Texas/358/2019,-8.228273045179247,4.715304781967702,7.647895322999506,2.2761078344210866,8.020401153605398,4.098265196855418,12.273477748265693,8.882969057518954,3.6765055486721008,-0.7436512889341368
A/Idaho/43/2019,-9.254235671303384,5.485279429928264,7.335641374983885,1.8301642239920008,7.913983258059145,2.388739861511495,14.413153801493468,8.372214086112342,4.3482200264329425,-0.7015537469060454
A/Florida/65/2019,-7.420287106450021,3.342707673198514,5.6221060651318,1.94635806561444,6.5996973441063735,5.271944717393172,11.827191696684462,6.467799806513652,2.3851033588476773,-2.5283138328778634
A/NorthDakota/25/2019,-5.57867135191327,3.8669060624496443,5.242933579856723,2.6144256646441666,6.771358683852724,5.105152893940023,11.618009796494816,8.555637091636076,1.2000258540846265,-1.9263670654645242
A/Washington/648/2019,-5.614042275572663,3.933919030481424,5.370392224702549,2.869408202987164,6.344615628089857,5.223919346569747,11.740284232675496,8.401902543313353,1.3070992719038295,-1.9789218619993378
A/SouthDakota/32/2019,-6.035814018330186,5.024940442469386,5.794332754873774,4.034267768803606,8.407666977435813,6.608239464254509,11.536423886027166,10.404487999347564,1.585636255325184,-2.6356218281877837
A/Florida/91/2019,-9.691139162814235,4.6011875419879384,4.766554061715933,0.24280027957206585,8.41591786576363,5.647845087084618,12.318146275966468,7.672006509147473,2.519346560129721,-4.330273418946574
A/Hawaii/36/2019,-3.630239503007944,4.0555382014609,5.992574448510939,3.8190620325468445,7.197435764900945,2.469007043075198,13.543158443948814,7.301705439922533,4.136519727600045,-1.5690422405578706
A/Washington/669/2019,-11.334300149312874,5.378276392493424,5.620585803500354,1.7034146923767806,5.3603375566130245,3.5296876356563063,11.182740686419585,8.81135990207485,2.938135041010927,0.07067545577754762
A/Wisconsin/558/2019,-8.964618862579066,6.837476190709118,7.802563253877501,0.6077834451429731,6.733655951600165,2.139435967917566,15.191516782736329,8.348920024015797,6.071128027139233,-1.4846769985237325
A/DistrictOfColumbia/37/2019,-3.0056542418323446,4.7021063374692265,7.44440222410234,-1.206190960832648,10.939030925529227,4.156601270998631,13.387765441543708,10.143792274177457,1.8355637441274617,-7.742705456833871
A/NewHampshire/44/2019,-2.0463867828906164,5.474438387367725,5.776655350532753,1.7617771343914892,4.945885755625609,4.231589289243581,15.58050492892514,10.874260099422807,0.935271021856249,-7.989861969524338
A/DistrictOfColumbia/31/2019,-3.646090688034724,4.3675366089894,7.105318170977933,0.6581686461844638,6.973859697496499,0.6655873802069346,16.567236416743842,4.486926180472533,1.0203804342015486,-6.230763055846628
A/California/03/2020,-2.3529680782111355,7.907117375474849,7.378143950469276,2.7563533533408813,4.879045415477979,7.527371014383884,17.04144518794889,9.965292330699716,4.152954009791685,-10.492140682966234
A/Iowa/63/2019,-5.800346459180965,7.220573509730151,3.1936078813599664,1.1785662567161261,6.115398825248425,7.046653286439923,13.353156944835998,10.591000886802812,2.6359713817167405,-3.6064048311819983
A/DistrictOfColumbia/39/2019,-3.427048942914,4.577187760253094,9.950334509485671,1.8440831998299656,5.014235118658302,5.429567117571518,13.777247877934306,7.915901276177658,2.78757570952093,-7.81207598225706
A/Minnesota/73/2019,-6.876266414381707,6.52849843913397,3.8146550902998344,-0.2069117403937281,12.542477440707565,2.534018061225903,12.36925786517751,8.702955871174447,3.086488877647877,-2.4633552439059105
A/Makhachkala/86/2019,-2.4135847988216974,2.2152216667498053,6.120645772041606,-0.24653589333851134,6.555375774607378,3.8638591028399443,13.553011657687902,6.00631859265683,3.320665652404463,-4.987796140800721
A/Pennsylvania/1029/2019,-4.410655859735839,9.703864980430275,5.682843772344862,5.018699595480656,6.66617994566506,3.57444066420189,15.101991409202324,12.118461873215306,3.732519373779735,0.947753939394506
A/SouthDakota/31/2019,-7.001767430840557,4.923408773987403,7.833354653866159,2.9994322829715374,7.0995253263007925,3.3407164918027044,12.506505080700137,7.343278785223029,4.42121352443308,0.17749603007750575
