,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10
A/SouthAustralia/184/2018,-1.6853325381407278,-1.9188618439890937,-2.5472031257108996,0.9634602569543909,1.5760177584247452,-0.06786080387721238,-0.1972286492637086,0.10023843590175219,0.19976457756202834,0.023177972281207875
A/Maryland/41/2019,-1.9379099425522734,-2.6290723480656695,-3.3112828264967,1.13722116607014,3.417253211238436,0.6820238557192518,0.3375750009101152,-0.08349898619267342,-0.10496265765013348,0.08411150942654834
A/India/Ker-1851650/2018,-1.8193944800300297,-2.4302082568418113,-2.3268399880545183,0.7037925692184304,0.5187060004533917,-0.08285608995650194,-0.0821977107814647,-0.044856164541019476,0.1030546434863599,-0.19898922757205043
A/India/Pun-1847908/2018,-1.8283884990171866,-2.4432536240304423,-2.385732385487908,0.7597957078242422,0.7074914607764076,-0.03726904776081807,-0.06610493357090408,0.04919673787648578,0.08977129654140645,-0.218136085010822
A/India/Pun-1851148/2018,-2.008769126208759,-2.4745993483825512,-2.3354508449413798,0.7509814283191842,0.7185663841217566,0.0004501775135441844,-0.07499392867612098,0.09501012574546679,0.1122450949625191,-0.19818475651488357
A/India/Pun-1847054/2018,-1.829551980331121,-2.4444699033788875,-2.3809471767777173,0.7846058801443975,0.7075054903071204,-0.03528537006522441,-0.06704134462430343,0.04479472151299035,0.08853717734698219,-0.20008178114832167
A/India/Pun-1847933/2018,-1.6387667197951685,-2.408372249930946,-2.4759316145563113,0.676823461385309,0.7604477678155745,-0.19822521508893254,-0.18384451894250578,0.3435987155514258,0.3655776947323338,-0.15905560277526093
A/India/Pun-1920970/2019,-1.929917487773304,-2.6216011461758995,-3.2376753118243577,1.183890508877225,3.2664707546009626,0.6491179456078917,0.32563350675892344,-0.13840382624667258,-0.09099384126016642,0.07048499741641873
A/India/Pun-1922253/2019,-1.9344135670379217,-2.62966792092217,-3.2592346589175136,1.2477273819481667,3.386944521998462,0.6843989451516388,0.34664245433730145,-0.1571656622863488,-0.10332780360098971,0.07874203218278845
A/India/Pun-1921693/2019,-1.9434793668377044,-2.648449284604637,-3.337740141557856,1.2834555793718756,3.6172847062713296,0.7489457154233015,0.37814764135185547,-0.1812399926194963,-0.1217911174605184,0.10346071888628525
A/India/Pun-1922218/2019,-1.9472241057439816,-2.6619904108130825,-3.3551605444980663,1.2912223829406408,3.7017684312112427,0.7831929933194262,0.3641119126535052,-0.21230399723966206,-0.12108555127367476,0.1007729238498657
A/India/Pun-1924667/2019,-1.9448622536410933,-2.6510009095280966,-3.349033917073276,1.2885752342438497,3.651403954100196,0.7586537481261524,0.38286522698302156,-0.18507513103581613,-0.12484170161297035,0.10780133799871176
A/India/Pun-1922260/2019,-1.938398034903668,-2.638513312140043,-3.294938649123575,1.2621775814539173,3.492084542100498,0.7153088136663615,0.3639915568305371,-0.22599578122985864,-0.10991036708193976,0.10622812679735888
A/India/Pun-1921994/2019,-1.9371483234635007,-2.641516234549772,-3.324201145735432,1.2228134182922643,3.525166464547457,0.7219604767352394,0.3604764534610951,-0.16641982196540828,-0.09673805000245156,0.0968220435245834
A/India/Pun-1922052/2019,-1.8845692851086444,-2.4849419292726718,-3.2001184845343187,1.1636732487484611,3.3335350416740352,0.719952504064028,0.38715648677154285,-0.10997484945363906,-0.07605059480776057,0.12509796394123543
A/India/Pun-1922016/2019,-1.9479712857033706,-2.66247954490566,-3.4228509935309765,1.2420470237643546,3.8180165766307748,0.8065162740981059,0.3945932872039727,-0.1396474656669584,-0.12678662450802117,0.13344690757205188
A/India/Pun-1922295/2019,-1.9510144516110648,-2.6583970629004563,-3.421265885420549,1.2675343182667427,3.8226263584239595,0.8058290582868337,0.40508291760277415,-0.19795784657052995,-0.13770944148154693,0.1455914545669526
A/India/Pun-1923665/2019,-1.9140803472553285,-2.6128969977249774,-3.196867773441644,1.2128725619579812,3.871927322524348,0.8117969930239883,0.3278525621908746,-0.2169756018578635,-0.1584523443724769,0.16432225945629012
A/India/Pun-1923690/2019,-1.8634600515300712,-2.4658865672905312,-3.1423598341799135,1.1313925274053107,3.808160162743453,0.8665806476862024,0.3487077005350881,-0.17049155309120184,-0.13303829619742566,0.2107383948327253
A/India/Pun-1923708/2019,-1.8933402215921473,-2.5776277693394487,-3.0236355736242606,1.1284418839005173,3.398442674533013,0.8116367283144135,0.3717960489761593,-0.17710668879655397,-0.1762053549374112,0.10968795172107722
A/India/Pun-1922030/2019,-1.86816566377211,-2.5283047538495476,-2.720583118455989,0.9159153363341018,1.6666229730545683,0.23456703454331854,0.026253373868005376,-0.029865391305948424,0.04696708982988527,-0.04793195597333584
A/India/Pun-1922292/2019,-1.8695485505754985,-2.5308563787730103,-2.731876893971408,0.9210349912060766,1.7007422208834342,0.24427506724616896,0.030970959499171242,-0.03370052972226824,0.043916505677433264,-0.043591336860909
A/Italy/8453/2019,-1.7550277496720645,-2.467976425554679,-2.618854743787816,0.8604894100049819,1.2375272801571207,0.09118527769514506,0.0496802793350292,-0.012234835658050091,0.08093326850104929,-0.15589549828250665
A/Italy/9061/2019,-1.858601302330968,-2.504474460390411,-2.677784360836892,0.9258057688203746,1.560262671539782,0.17921922814778984,0.06914003895475401,0.02502961179684429,0.05229849835034171,-0.13824258900276493
A/Japan/7503/2018,-1.8595607291423495,-2.5044724428114447,-2.674181906139096,0.9243691544832513,1.5609318137123844,0.18001463778452925,0.06910161089713666,0.025680788261765206,0.04624380800680608,-0.13183246890310465
A/SouthKorea/8203/2019,-1.8583836886222516,-2.499390878817056,-2.657803176975678,0.8869691123628175,1.4234207190606518,0.1304586435544222,0.04484965123757954,-0.007885055050700782,0.047896773850656084,-0.15049821185753604
A/Italy/9363/2019,-1.8496170473030675,-2.5001189334823626,-2.6025412783016852,1.1589290199810622,1.6093142945576289,0.16912065049857153,0.09630161871234741,-0.07757315110986156,-0.015718231761008093,-0.15661211297208738
A/NewYork/9854/2019,-1.7537854682892828,-2.6014197966242585,-3.34136706886633,1.220281136889272,3.4613658852639615,0.6656044262068331,0.3229301937346763,-0.09628167467285685,-0.036531894553571455,0.023079184096760273
A/Belgium/8725/2019,-1.9809188412534626,-2.0266895476026785,-1.9893463266742573,0.7472843262581009,-1.3438313919564346,-0.2171378815096162,0.1784877150775314,0.007591582451422218,0.03654398424963283,0.006085689892593519
A/Italy/8601/2019,-1.9807140227735656,-2.0264043917979073,-1.98833246148442,0.7468184440996455,-1.34190046887449,-0.21671746914870038,0.17811033707197546,0.007567466909334062,0.03640397576072231,0.0060527024033746706
A/England/9617/2019,-1.9810790960644358,-2.0292720425867348,-1.9849501916176704,0.7459043366181272,-1.343761693550011,-0.21030885073890235,0.16073463548531328,0.008938523429979577,0.03988778952382308,0.063230335463933
A/Italy/9366/2019,-1.9801964734853947,-2.0259783257188944,-1.9887228073100005,0.7471483120208963,-1.3444881471654517,-0.2148115240801081,0.17912360840526317,0.010948887520254713,0.03490202110696697,0.017179347278942683
A/England/8887/2019,-2.1623580636282242,-2.056777711084447,-1.9537477535980508,0.6635848161891105,-1.326887895869819,-0.15440702285943228,0.19136578568486787,0.057704389290220696,0.012862195452939849,0.027448320240593942
A/Spain/8527/2019,-1.9794498023165394,-2.024792330675727,-1.9823272189388137,0.7440459439074592,-1.329724296278747,-0.21518768241685263,0.17484457538625295,0.007445731512110024,0.03632803143723822,0.004139311934587163
A/Germany/9490/2019,-2.026014554442152,-1.901888087276966,-1.9164068212909446,0.7172171241827381,-1.3147490705460392,-0.12989929949401108,0.20714380897901694,0.037715851012674405,-0.013037083459333488,0.013780013850494504
A/SouthKorea/9579/2019,-1.9802926458869605,-2.026425771996713,-1.985879124198601,0.7456245685547014,-1.3331744896904292,-0.21572469866467253,0.17344139917236068,0.007037244391664858,0.037364765687070686,0.0019695368668096983
A/SouthKorea/9645/2019,-1.9800640162398746,-2.0256474677348644,-1.985362987260406,0.7454402563237853,-1.3354777464905259,-0.21644349447975006,0.1759553314588494,0.007515835984363527,0.03675280156346628,0.004195470921617061
A/Germany/8752/2019,-1.9802058357230279,-2.0242041277226943,-2.0293971243789386,0.6585476880912229,-1.337558469911795,-0.22880195352052643,0.17549439965085997,0.02387077328353846,0.046284851158219384,0.005158082049997093
A/Spain/9001/2019,-1.981042910771892,-2.026922146984654,-1.9903959227893353,0.7483239313528942,-1.3466514011683226,-0.21804832341225563,0.17938244897866262,0.010242096609368883,0.03382218007144538,0.005058988129789613
A/California/NHRC_OID_FDX100449/2019,-1.981152494151157,-2.0147019551311005,-1.9701368229144491,0.73919732584011,-1.3081202565773784,-0.21395914570005212,0.1607922877903778,0.06484619237951843,0.0272602937202332,-0.052351576595777216
A/Italy/8442/2019,-1.9807204839720494,-2.015007543285234,-1.9693255877253213,0.7389356144155911,-1.3062342386144703,-0.21344752915068968,0.16032709953546448,0.06490784707344938,0.027239264609378387,-0.05258051288052224
A/Germany/9676/2019,-1.9811526979068634,-2.014701909354222,-1.9701807454003692,0.7392273996591386,-1.3079553687317944,-0.21401293058815699,0.1603814895123744,0.06480595045700543,0.027328573263760886,-0.05216548352845463
A/Italy/8259/2019,-1.981131323412157,-2.015585191062691,-1.9712552824527299,0.7398097762449536,-1.3098552883713248,-0.21539363833100986,0.16204552947728054,0.06541565810740689,0.027730961274765997,-0.05289192111127888
A/Japan/7848/2019,-1.9809253031200764,-2.0152910953244785,-1.9703297611719286,0.7393965790874241,-1.308113839896585,-0.21386159812267616,0.16066679863465158,0.06511469144247001,0.02734402592177073,-0.05286707894410254
A/Japan/NHRC-OID_FDX70557/2019,-1.9907941531283841,-2.033307285190217,-2.0695469287441823,0.7038379465095027,-1.1268106025851174,-0.17070068608523167,0.17673792741778419,0.061367586544195094,0.022192296056493234,-0.04799080954403729
A/Japan/8604/2019,-1.9536501623137652,-1.9913671468140366,-1.9070220067292885,0.5655975475327932,-1.0758809211458007,-0.1592059712562682,0.12028664209647588,0.0065110167778865795,0.07561011520068638,-0.058353838545609736
A/Texas/7539/2018,-1.9530770615331376,-1.9898684919822198,-1.8783727607456306,0.6329471771918982,-1.0731309965667406,-0.1555887769847058,0.12486468962486257,-0.004195502557081033,0.07172956721176063,-0.06236648603763014
A/Japan/9505/2019,-1.8850276896457994,-1.980676114439098,-1.9149286088880448,0.6186763291369873,-1.0835879706787586,-0.21161292806970244,0.10221907659761562,0.09340248377567435,-0.17074141986215835,-0.05964946285942735
A/Italy/8941/2019,-2.32236557084803,-1.3212363220207044,-1.838367903876094,0.7108368147057056,-1.7484491531498565,0.28769541655849723,0.6681310742641129,-0.004413709247354507,-0.1650302986810433,0.2542220406803044
A/Japan/NHRC-OID_FDX70521/2018,-1.8419995631253174,-1.8499616773306922,-1.8406920153578752,0.5822365234579981,-1.0290457974756617,-0.24996917685764702,0.24067721716111687,0.12226652633794914,-0.16809442968514732,-0.03500087943749192
A/Japan/8261/2019,-1.9832760195419643,-2.0185882928144268,-2.015294378779183,0.6521465587861016,-1.3247250396583194,-0.22194020305954315,0.1562255818438587,0.08117404569183885,0.033912425577753876,-0.04837048392258518
A/Spain/9580/2019,-1.9817385389391118,-2.0278309738167604,-1.9934121481102907,0.7491536819877926,-1.351610975887394,-0.21883596975435457,0.1800133554682426,0.007689601463573547,0.0371149558287497,0.006221315647281806
A/SouthCarolina/9855/2019,-1.9750907675643954,-2.018095749648032,-1.944208915182923,0.7826851314460905,-1.3117766405077569,-0.19579300815592898,0.1318393958624883,-0.00816067177398,0.13383655016579019,-0.10529308709416636
A/Japan/8263/2019,-1.9797094312726724,-2.013728300480516,-1.9685276540627306,0.7370541374950957,-1.3013135218062415,-0.21543996110792962,0.161982122000671,0.0082816576534073,0.03362291971730843,-0.04607165130110377
A/Homosapien/China/LS329/2019,-1.9730395821882005,-2.015194181369596,-1.9686229835228681,0.7375783582385612,-1.3068001730026213,-0.20742738797326823,0.1547515597653987,0.0053207651062056735,0.12060931889811184,-0.07077989210390459
A/England/8741/2019,-2.004216475950888,-1.768704085333673,-1.9868176042388366,0.7701098191975728,-1.4829757524485623,-0.22962184480411252,0.2116611860800991,0.11710510495473894,0.04516136997089249,-0.009980764107022639
A/England/9338/2019,-1.9552154850956176,-1.896724794187794,-1.993632719603455,0.871313457168196,-1.5169530758228353,-0.19006568605879423,0.2763589519508865,0.12711994740066165,0.020640423429219762,-0.027958006163552197
A/Germany/8917/2019,-1.9572753352880075,-1.8985349328519592,-1.990208948363019,0.8696821097348522,-1.516086579393348,-0.19054004278176784,0.2766145120543834,0.12746767454242125,0.03183004472238607,-0.028747769544168227
A/Guam/8597/2019,-1.9559423251481498,-1.8975035769974482,-1.9934632860521442,0.8714481207750489,-1.5172836107256191,-0.18905771521004153,0.2772247376812979,0.12734317888889124,0.02424613657297171,-0.02410379788320407
A/Japan/8603/2019,-1.9588367996334433,-1.9036309339341562,-1.9652254699173226,0.9145066893732415,-1.5221973002598748,-0.17200333443265742,0.24346818355229183,0.11078970377102391,0.0258155138912009,-0.06316048231585326
A/Japan/8769/2019,-1.9565488853807464,-1.8983458024721809,-1.9963591533671934,0.872641487254842,-1.5220767797039811,-0.1898556316759405,0.2781369723651352,0.12724884379585097,0.02541156328489189,-0.025639725278291028
A/Japan/NHRC-OID_FDX70564/2019,-1.9563090927779927,-1.8979358785335863,-1.9918805420420633,0.8704217162794108,-1.5174010006037097,-0.18821188644147296,0.2736337902268503,0.126361467421857,0.02279971747417982,-0.02544096393401172
A/Japan/NHRC-OID_FDX70587/2019,-1.9559423251481498,-1.8975035769974482,-1.9934632860521442,0.8714481207750492,-1.5172836107256191,-0.18905771521004158,0.2772247376812978,0.1273431788888913,0.02424613657297164,-0.0241037978832041
A/SouthKorea/8825/2019,-1.862341812676556,-1.8825084888789325,-2.0210936290981274,0.8790262974769415,-1.5284964041312044,-0.2216876334795653,0.266675900994717,0.1724760891370576,0.07100292588822539,-0.038436222170844754
A/SouthKorea/8832/2019,-1.8637611336317257,-1.8824841923961622,-2.023266524184298,0.8801436763450822,-1.5225238974555197,-0.21654101205341966,0.26608089656868505,0.17232699568571427,0.06068256122503709,-0.034082057849147765
A/SouthKorea/8824/2019,-1.8645322720705813,-1.883544253278213,-2.027399559869599,0.882344007953716,-1.5313252135087883,-0.2182311282731183,0.268350398153177,0.17454484343753932,0.061626990464285755,-0.03483740257564764
A/Germany/9343/2019,-1.8877210794541586,-1.8867279544219908,-2.0182638329766953,0.8775938630568029,-1.5224716721749272,-0.24799404750888132,0.26350312475521265,0.16169688621143397,-0.22693235568147832,-0.010576586541888835
A/Texas/9844/2019,-1.9580064796693177,-1.9267918900898335,-1.9174439033870756,0.9528852454272203,-1.5364492553565061,-0.11424316642887133,0.09237754280219392,0.12080518917847319,0.07736229232372437,0.5736867868603116
A/Japan/8142/2019,-2.0465284695593597,-2.1885505356409483,-2.070297970078466,0.9100110730977979,-1.5651271731358327,-0.3247221561491709,0.18783689422633668,0.06931684472681454,0.015663139915422113,-0.07072604329385072
A/SouthKorea/8822/2019,-1.9551751413917642,-1.8962877403128744,-1.960177231606752,0.9636764297905012,-1.5230705989756415,-0.1818029544724045,0.2871811318939142,0.11667885741139182,0.04064061710297699,-0.030618122271021453
A/SouthKorea/8823/2019,-1.955235083308739,-1.8982530173782433,-1.9962741164543238,0.8729263474800302,-1.5227274668317903,-0.18563036683877587,0.28066930167683035,0.13089227483475954,0.045328297575295114,-0.022400368111515155
A/SouthKorea/9704/2019,-1.8675475685501834,-1.8801171564432484,-1.9859861248361952,0.9192703763080271,-1.5757384883625436,-0.23851796708224898,0.2668258584142726,0.22876321628980464,0.029550841172706767,-0.051196324834451974
A/SouthKorea/9578/2019,-1.9096566510126645,-1.9063189123083475,-1.9999922130378973,0.8472602609469805,-1.5272740026555005,-0.2066961401275234,0.1997465942780956,0.23570620105051993,-0.1668494940331553,0.17411084920373382
A/Guam/9841/2019,-1.9349479945542247,-1.8685761299263999,-1.801402795300795,0.8938620589480564,-1.5817595196219845,-0.18853151183692474,0.19436411756427527,0.10958818903219503,-0.003937260682721472,-0.10301147181561388
A/SouthCarolina/9843/2019,-1.965349728024368,-1.9181088062183778,-1.9931804800913164,0.984870901066571,-1.6356044184135763,-0.1680022776303376,0.28879307166438645,0.12244473620921528,-0.01469677172682018,-0.11615690500624229
A/Washington/9847/2019,-1.9235748415164315,-1.773881873551393,-1.9583374421136353,0.9680160693151696,-1.6301963027345534,-0.08522777151490313,0.3366122867245551,0.15624198665243544,-0.012136063532490714,-0.09495781273464275
A/Texas/9846/2019,-2.01848625503473,-1.4990488756921894,-1.8786537772109444,0.9545411485022985,-1.4705383232526255,-0.32047570783450746,0.12760829186391043,0.1400899341984495,0.0120867206729304,-0.031792493451096714
A/Japan/NHRC-OID_FDX70574/2019,-1.9679773753258123,-1.9025026889607912,-1.8208704667855198,1.3461527002799878,-1.5975134052004338,-0.17822139335470333,0.33402832111967146,0.36456413663040593,-0.04044504108602333,-0.050922953709215193
A/Italy/8139/2019,-1.9511124901667922,-1.9891647066696783,-1.8901713563426148,0.6107640975141225,-1.087570928681547,-0.11951013060408837,0.1384935632228328,0.10628221034203653,0.04704262210400192,-0.0989588233584401
A/Italy/8955/2019,-1.9572410311327908,-1.9915580926983723,-1.9221285170336688,0.546099625328338,-1.0887101440052636,-0.15534140427349838,0.1057154046739351,0.07169987887870197,0.08263825485232036,-0.05943351742912702
A/Italy/9062/2019,-1.9553816290616661,-1.9931409347415068,-1.9005354548400384,0.6131237927240574,-1.0913686260359274,-0.16372939984829463,0.13202634017863682,-0.05105948359277696,0.08797948134512297,-0.06668404890527935
A/Germany/8912/2019,-1.9065198112562378,-1.8555071233347589,-1.776701222468141,0.7735650724713141,-1.067230077675879,-0.06565945706183561,0.18612138799692396,-0.05834652433251807,0.06000117447186753,-0.03945195014551719
A/Homosapien/China/LS318/2019,-1.9573053589295004,-1.994759919871925,-1.9163939002704964,0.5438775976768216,-1.0827461770009903,-0.15034167501223575,0.11716506101830054,0.06648355975401825,0.08565847650398495,-0.06438537545653068
A/Japan/NHRC-OID_FDX70487/2018,-1.818439088868941,-1.5549895226412447,-1.7777739373522996,0.5810471629815451,-1.0302283392563218,0.039450751451485966,0.2610211885774045,0.08648679087300475,0.08071295747330474,-0.005828395872303875
A/Montana/8150/2019,-1.9552636053836254,-1.9950373004478614,-1.8930679161896609,0.6376634673984107,-1.110342122480335,-0.1371054177260804,0.1435151886922332,-0.009867463513293422,0.10100855574740254,-0.093939769852602
A/Yokosuka/NHRC_OID_FDX70622/2019,-1.9825990170373458,-2.0285718864370827,-1.9605111778854094,0.7124183164230177,-1.3037807237555412,-0.2068143255965781,0.1411352328341031,0.19352050963757741,0.036053237853748296,0.07683580411183884
A/England/7821/2019,-2.043557284967417,-2.303349777015323,-1.8796067016599018,0.7527490150439443,-1.1135008496810317,-0.25058507567631544,-0.14747768699032845,-0.00411366857270775,0.12725033174179862,0.47623851438686965
A/Homosapien/China/LS323/2019,-1.971586332291022,-2.0128475646119965,-2.0033024011886083,0.6456165766996708,-1.3122531486551827,-0.22593139865996245,0.12261959473052426,0.05509090312804669,0.07061641143874064,-0.12321439113392343
A/Homosapien/China/LS338/2019,-1.9748135399541709,-2.0248301844364365,-1.9429966869893602,0.7545371853237791,-1.2870982219243956,-0.1739041412463569,0.11502019515011858,0.06401883282550312,0.13675132111025481,0.0006975348654049769
A/NewYork/9524/2019,-1.9732533290710113,-2.0135122587285306,-1.9162361552115272,0.8744184082439341,-1.3250008267050186,-0.22018417405116167,0.18853180378800044,-0.01080653151331697,0.12246388595654083,-0.055795171402836345
A/Homosapien/China/LS339/2019,-1.9511493512518394,-1.992857184203522,-1.8977621344653757,0.6404824666351219,-1.1005413553601513,-0.16658618511593876,0.12787066515606713,-0.0055381134109005,0.04832321605666605,-0.07217047113838272
A/Homosapien/China/LS319/2019,-1.9391353754984844,-1.9939988858179292,-1.8946373690748832,0.6664987341413863,-1.091044423679298,-0.1814402935050844,0.12706912391629038,0.04653884455446429,0.06827611401354126,-0.09669274084757225
A/Homosapien/China/LS328/2019,-1.9393358944807093,-1.994279481517041,-1.8956034584553465,0.6669145110565426,-1.0926143783145146,-0.18179227132421155,0.12733835642317115,0.0466871517063856,0.06853870169392383,-0.09721972045662336
A/Guam/7834/2019,-1.786082897762934,-2.2608808947821912,-1.7962172262714236,0.6697187246379487,-0.618507933176138,-0.3909468115714906,-0.22800899785271686,-0.06702252693808221,0.141576500573207,-0.505681208219572
A/Tomsk/243/2018,-1.7422478319552643,-2.1171295698815786,-1.7571417965872198,0.6496014761455059,-0.5983852771948258,-0.34624616766921285,-0.1638062781278763,-0.03280061695196195,0.15228601819703586,-0.4776680597752336
A/Tomsk/244/2018,-1.7422478319552643,-2.1171295698815786,-1.7571417965872198,0.6496014761455059,-0.5983852771948258,-0.34624616766921285,-0.1638062781278763,-0.03280061695196195,0.15228601819703586,-0.4776680597752336
A/Tomsk/245/2018,-1.7422478319552643,-2.1171295698815786,-1.7571417965872198,0.6496014761455059,-0.5983852771948258,-0.34624616766921285,-0.1638062781278763,-0.03280061695196195,0.15228601819703586,-0.4776680597752336
A/Alaska/49/2019,-2.3066935129097623,-1.9449304790431048,-1.655556614775558,0.9642679112352283,-1.6643858334176607,0.07996441361023912,0.3510919427802276,-0.1326443196484218,-0.2893042636165398,-0.18432460234863404
A/Arizona/34/2019,-1.9366129925086983,-1.8775366089689074,-1.7963941410188837,0.8896350035396132,-1.6210061178755066,-0.12008256529621143,0.23764555575556373,0.11693678094408187,-0.03828193656623497,-0.1554548488540383
A/Illinois/39/2019,-1.9372413726123097,-1.8768361540290233,-1.7592954551197793,0.9805001427346273,-1.6217621201547052,-0.11430400904439603,0.24250033997246567,0.10186915494295264,-0.03996849782156869,-0.16830373454966602
A/Brisbane/138/2018,-1.9530770615331376,-1.9898684919822198,-1.8783727607456306,0.6329471771918982,-1.0731309965667406,-0.1555887769847058,0.12486468962486257,-0.004195502557081033,0.07172956721176063,-0.06236648603763014
A/Brisbane/154/2018,-1.9532790221747383,-1.9901485064519475,-1.8793305566839589,0.6333420238904873,-1.0746751747373902,-0.15589060519136155,0.1251292514033065,-0.004208872528791347,0.07200543675912884,-0.06270638607709442
A/Iowa/60/2018,-1.9532790221747383,-1.9901485064519475,-1.8793305566839589,0.6333420238904874,-1.0746751747373902,-0.1558906051913616,0.12512925140330644,-0.004208872528791342,0.07200543675912885,-0.06270638607709435
A/Iowa/68/2018,-1.9571688432322956,-2.0151189454017207,-1.8263328553565843,0.6073434011056021,-1.0354060221170822,-0.34484622882826416,0.28686242445842725,0.0051816911860919175,0.09357730349311999,-0.0447564224782201
A/Victoria/2051/2018,-1.9531126969995063,-1.9906835768233075,-1.8774997845048287,0.6340399503939135,-1.0719489638314716,-0.15415774289508322,0.12007655919521555,0.04969427275513699,0.06759102180099014,-0.07405618864454745
A/Washington/184/2018,-2.0452915645658636,-1.9999210281740756,-1.8211190966892115,0.7454922268754036,-1.090809781550268,-0.16519181867648258,0.16784928465209592,-0.10092714456035988,0.032231305003616026,-0.05273959813713827
A/Pennsylvania/02/2019,-1.8612136535168278,-1.9793168884570747,-1.9024358230513392,0.6125308433554677,-1.060116306313119,-0.14285315310223284,0.08974279566414874,0.07700593054737341,0.10693394776466497,-0.07890881354295096
A/NewHampshire/28/2018,-1.9729027495003972,-2.0126364770945426,-1.9693596874147044,0.738376723106953,-1.3015536716247675,-0.2099396849583275,0.16447252478993798,0.008431342067007718,0.125791937098563,-0.059111985291931686
A/Tennessee/71/2019,-1.981653393184139,-2.0203491264083513,-1.9439357478109864,0.7784775244066777,-1.312208660960883,-0.20187288537346992,0.14136341603691782,-0.07228910024379136,0.03760641829869481,-0.06472201644339973
A/Minnesota/50/2019,-2.0771751407663106,-1.765640512957786,-1.860715996283646,0.7006306386330543,-1.2565389357561247,-0.16837108781106702,0.1357133130899733,0.004434437425950557,-0.024246443137800524,-0.05074233843563287
A/Utah/04/2020,-2.0765077797559934,-1.7717597527259008,-1.8072356988742702,0.7881148008487587,-1.2543665379715074,-0.12961909290348642,0.12030303910825259,0.08757047734170371,-0.05065036602834692,-0.12762977586654325
A/Grozny/89/2019,-1.9794498023165394,-2.024792330675727,-1.9823272189388137,0.7440459439074592,-1.329724296278747,-0.21518768241685263,0.17484457538625295,0.007445731512110024,0.03632803143723822,0.004139311934587163
A/Yaroslavl/82/2019,-1.9788637476214128,-2.025439411212398,-1.9827791112102067,0.744184719348753,-1.3315796883842537,-0.21448755807254138,0.1738802441070329,0.007139652138596303,0.04491432017338941,0.0006823431821499564
A/Moscow/122/2019,-1.9802688073933192,-2.0259325278432216,-1.9863766256965916,0.7459060354500745,-1.3374110878061694,-0.21686723581361234,0.17633588891531926,0.007541558047175681,0.036893420478192634,0.004231049571292286
A/SouthAustralia/159/2018,-1.9530150773731305,-1.9916451762632204,-1.8806414839903478,0.6340923956412495,-1.0767427740837965,-0.15570871483609458,0.12654156815986506,-0.003985677789483897,0.07239807689977389,-0.05867818837221893
A/Victoria/2120/2018,-1.8873937533387535,-1.9956186463031385,-1.8796173390647828,0.601789644639362,-1.0540576551454737,-0.31798441974561276,0.19627636467526863,0.09345561944507139,-0.17233948172442734,-0.058377329475199344
A/Moscow/121/2019,-1.9091407715688429,-2.0187693063407544,-2.0385456872922547,0.6852243525730805,-1.3455273867269717,-0.280315461786177,0.1569834510469328,0.11059716804820426,-0.184329471689949,0.01709091808717266
A/Washington/662/2019,-1.981301657893964,-2.034696825062728,-1.9410473626768951,0.7533316000685452,-1.3082058334769047,-0.3299179056693903,0.26588315693399694,0.06764605188504041,0.10736433937399448,-0.07007562235170549
A/Mississippi/26/2019,-1.887372397582112,-2.001826233250207,-2.027579965268326,0.6771925704864591,-1.3124177482199102,-0.22980595187955702,0.12557875379293704,0.0018906170350627507,0.07254820513235358,-0.018698576118506293
A/Florida/86/2019,-2.163312205059603,-2.060901947963811,-1.9634219996638809,0.6977134720172019,-1.3073188154735538,-0.17395845057442674,0.1594289280403899,0.17139799088539562,0.03188833869233625,-0.0003975515716357736
A/California/159/2019,-1.9691224527966331,-1.919582339104772,-1.9926542472947983,0.9856795442277542,-1.6097631883544414,-0.14488797561154748,0.2754847494437809,0.1193263211763528,-0.015511965263018011,-0.13736080871715886
A/California/166/2019,-1.9682738250337701,-1.9188871645702477,-1.9963728166256232,0.9870595801161998,-1.6447650855929112,-0.1678056150785515,0.2914703586495288,0.1243589743189521,-0.007249586783012586,-0.12046913809618606
A/Connecticut/43/2019,-1.9682874325936517,-1.9182194237055539,-1.9992026788607775,0.9886010216362173,-1.6487402462146263,-0.16023699075805828,0.286233977084325,0.12456412926744412,-0.00853053171293512,-0.12171532228503144
A/Montana/55/2019,-1.9687100639251067,-1.9185501311072168,-1.9972170388392319,0.9874988161966536,-1.6468951662682947,-0.16837120352385154,0.29153818863351966,0.12446572188642022,-0.007314994960133786,-0.12334785593073498
A/Michigan/383/2019,-1.9670041526559803,-1.9184589125420024,-1.991382384495431,0.9858716445013389,-1.6328124420959538,-0.16533345946524575,0.2857606514677156,0.17716516928046683,-0.01095582755615768,-0.1264819788911158
A/Wisconsin/552/2019,-1.9670305811055104,-1.9181558111014887,-1.9914737314170652,0.9841125357016923,-1.6331343599989117,-0.16614780779231825,0.2886692654355331,0.12267635604853741,-0.007057711595736166,-0.11651529198491908
A/California/177/2019,-1.968832691221078,-1.9163411663208478,-1.9980583851361888,0.9907650268600047,-1.630836417430277,-0.16468486297201015,0.28407042693274215,0.23392407660942421,-0.02018146880496062,-0.1444681946746478
A/Florida/10/2020,-1.9714110640108917,-1.9193743628143463,-2.0104009479025544,1.0007266795209444,-1.62394803587657,-0.22263126691046295,0.19894796161961265,0.24444307637589124,0.008340117598581833,-0.12243412847921724
