strain,mds1,mds2,mds3,mds4,mds5,mds6,mds7,mds8,mds9,mds10,label
A/Kenya/015/2017,5.306142981248292,-6.9141059670958835,-4.814967602778422,4.153899950521192,-5.055636275591118,2.0366607253194746,2.7219930343501986,-8.987928243340264,-8.791558620898947,-0.02522726073567148,6
A/Kenya/021/2017,4.479363152873304,-7.151958303059611,-4.56635754789453,6.389584963314653,-4.533878059171121,2.256123288295099,4.199787888495931,-12.204476889129435,-6.3647804162136845,0.31744130291561395,-1
A/Kenya/016/2017,4.865486652616589,-7.325137569202715,-4.841200288893491,4.23712921461542,-4.794484570803479,1.7517736738771945,2.873793535597877,-9.154216931858388,-8.629894392473453,0.20910575559603164,6
A/Kenya/004/2017,6.980312565813168,-7.848680429807205,-6.82622206830682,4.0841686032610545,-10.022929824395748,3.2844686780582886,6.350689099673484,-12.124245319132118,-6.503628826163484,-0.12516549781113553,-1
A/Kenya/026/2017,6.900885334241049,-9.784024941056282,-6.1325898784778765,6.36856880413217,-9.188531466811083,0.8296867489154404,4.177983628600968,-8.445658407787647,-9.651631969606337,4.911809040577298,-1
A/Kenya/022/2017,9.441048264527186,-8.484319116958941,-7.646288898324211,7.251410061568637,-9.067956586607748,1.9924229214051004,3.9842997273845575,-7.651935502805326,-10.93047688076959,4.047231170000602,-1
A/Kenya/028/2017,8.215399478447392,-11.173971402050071,-6.260495815720681,8.175916213629515,-5.260903939457624,4.223155515422707,6.22932721195966,-10.305173923341872,-11.49260017182151,2.396519893996211,-1
A/Keelung/0026/2016,5.430950684629278,4.998886411821347,-0.38637512659919665,-0.6657933266596457,2.9942133738877335,2.1556479997756264,3.4199345243389843,7.304371513216478,1.6210753598430092,10.496649291428412,-1
A/Cheongju/G03551/2016,-8.819274472276454,-1.9489487932559535,-1.839699852747945,14.984274884519749,0.3969358658367299,-2.554833157946844,0.47469751965630397,-8.03956715490223,-6.806848139615818,-3.5196507535204518,-1
A/SouthKorea/5787/2017,6.072876027135801,1.6397292435896296,-9.17478820224513,9.639171781618662,-4.3548531009126235,5.6462988961710066,-15.76291359751251,-2.0882991316588746,-4.304679508387674,-8.538218189441517,-1
A/Thailand/CU-B17183/2016,-1.433985825135668,-3.5894877539519845,-6.620526020811181,12.5143425450813,-0.20941745335986,2.4210009435557063,-3.9655977848341926,-8.207392746787875,-0.46268783875842,-1.2973048967903904,-1
A/Thailand/CU-B20369/2016,1.7309060239455127,-2.4017099237092503,-9.994810359057599,9.912917971276828,-0.31214715083162703,8.181249078580597,-6.061627038237255,-8.593698862780835,2.327438243025325,-4.233553667097122,-1
A/Shiraz/1022/2016,-4.811368149182454,-6.013421723148569,-10.192718879935143,1.2643096472362698,-0.0740419196061771,7.121241184823914,-10.395872992162468,-10.233606875315708,2.895252036678032,-6.557218568015422,-1
A/Kenya/007/2015,12.892986564233132,6.9805977290751935,0.09753763860632973,-0.6983234390957134,0.7141955951728476,4.345430004519078,2.9481503711587393,8.146000234288332,3.6713400524034046,15.581181232072057,-1
A/Kenya/016/2016,10.693408244290413,6.549122355999314,-1.253177612853178,2.624486964391872,3.4958481818873963,0.24753564423837907,1.2395107114361057,9.057243847830192,3.4864994123094264,17.144040192254472,-1
A/MUWRP-Uganda/705/2017,7.849554128382299,4.886458967576742,3.642170154958323,-0.4110389911015758,-0.21298751345047778,-1.739773141568097,3.2742691201891025,6.953860211318016,0.8993025255401648,16.986063914909067,-1
A/Japan/6684/2018,0.37805111511216993,7.897860496329967,4.672922449737162,-2.753715720664002,-2.229920763260436,2.640381557899612,5.559260758477103,2.341209210780739,2.3508882492900796,2.231018308146137,-1
A/Alaska/17/2017,3.4090763218431688,-1.7144517472044802,7.277233662349068,2.26041016343574,1.0507000219697575,-5.059785121552423,2.2453155872119055,8.305246006934594,7.753899435563369,-6.062723841160516,4
A/Wisconsin/315/2017,3.574943401805616,-1.7875517142960935,7.6954273579566275,2.711891170006573,0.9307214019581239,-5.390951295151546,1.8780754327420193,8.820768171571828,8.444949892276387,-6.494222616754837,4
A/Michigan/289/2017,3.464623830986619,-1.502733193046844,8.066223413998303,3.157543664175064,0.478282382085431,-6.055176384367578,1.0884096289560632,9.126126340935835,9.482469062609658,-7.089838405287456,4
A/Nicaragua/2010_03/2017,3.500423721430278,-1.6718567407996858,8.441140379885383,3.1299668291403826,0.2669961137253982,-6.079429249548059,0.9450020208378075,9.500266129158822,8.771333470638302,-6.880466762020094,4
A/Sydney/500/2017,3.9147704930792,-1.2480790255069276,8.307668611976446,2.734881332047605,0.7867503335423931,-5.568136259738926,0.7837116402673509,9.346708412629857,8.854256960323953,-7.723943180104375,4
A/California/130/2017,3.7209460794602203,-1.1232854547873452,7.073575248208822,1.6147658252009671,0.7532803823074047,-5.842247924932541,4.17399948609659,9.081127081535541,7.192920288824912,-6.6749346761126125,4
A/Minnesota/38/2017,3.7178705225314306,-1.2806443176462963,7.426401779546245,1.9967703569821516,0.8331607215837822,-5.844185992091797,4.288464825703417,9.220729567188835,6.969910757756601,-6.13609022578083,4
A/Texas/296/2017,3.848858605911565,-1.1446548167352517,7.13293925884315,1.7960332844381157,0.8959963926360436,-5.753618424840832,4.235219062989923,9.338568439190208,6.959516098256409,-6.50255382848357,4
A/Virginia/36/2018,5.12659535354116,-0.5861558296551297,7.028363929237584,1.681388505472912,0.7958676092643013,-5.128744143932106,4.311382446222139,10.492597737163797,6.993379647088232,-7.669730234924902,4
A/Brisbane/28/2018,3.8970358847651085,-1.2589004482119326,8.439869770240593,2.337763303470929,0.34619670831404165,-7.073446571184563,6.099189537421139,8.7130177570367,8.416412526661045,-7.779497177985441,4
A/SouthDakota/32/2017,3.6557860378653895,-1.3739084997672286,8.411744744212779,2.2851254610942617,0.5329715328597762,-6.402914585567419,5.448023719856406,8.482300047167952,7.793153839251038,-7.068843360781454,4
A/Brisbane/6/2018,3.8543544127395513,-1.459284747439571,8.663453973007178,3.0091764412936235,0.7492399806677755,-6.83858091409784,6.30232798057343,8.61248428670146,8.303631412561966,-7.536969277580147,4
A/Colorado/28/2017,3.76236372265895,-1.495004341515469,9.001115010765174,2.166306421326635,-0.13047765681760726,-7.0103443733020985,6.042239958113612,8.683652491197881,8.412391268502098,-7.348775715399425,4
A/Maryland/16/2018,3.426093561390644,-0.45359484226741387,7.85493339668282,2.45491705466127,-0.18608751077894498,-6.49840883976472,5.888244890784132,7.722646952472387,6.690290288420321,-6.898401605109423,4
A/Canberra/3/2018,3.7047304531979695,-2.2379049087372866,8.872690699604851,3.157885189912979,0.7699697129175325,-8.231493082911687,7.133883997493688,8.381772794658948,9.42388509338042,-7.145034938834567,4
A/Florida/45/2018,3.430384215051337,-1.9824174725159491,10.86510766709468,3.0149194515906204,0.4595438418993434,-7.522010307672865,6.574312015536423,8.4206758836782,8.01169250851149,-7.60924962555378,4
A/Maryland/40/2018,4.184991458854227,-2.2594399610305946,9.400345705558179,2.2158614488684134,0.3827928430572087,-6.737739648714831,7.483817374875767,8.095869311332597,9.4768305827551,-7.916687549290367,4
A/Montana/21/2018,4.04157592386486,-1.8690110173919479,9.021148297112733,2.5534791075725085,0.9055151166884743,-6.789425517483489,6.353315505410385,8.767845940672176,7.815601931297341,-7.37574423950591,4
A/NewMexico/30/2017,3.9986715169365485,-1.1187449881877771,7.7865988918244,1.8524937330464373,0.37058282371220025,-6.42338203692978,5.138326426416681,9.292560284069902,7.5231281222754545,-7.073465685367991,4
A/NorthCarolina/02/2018,3.9855994954608573,-0.5565177369866182,7.302019707503527,2.7989692903136123,0.02525989475185417,-6.561977263014212,5.036132005470558,9.319090732130284,8.09399531827793,-6.469574837787408,4
A/Newcastle/13/2018,3.454412647332926,-1.7016925595455539,10.100956833254362,2.561300149218286,-0.39877037107718555,-8.561042077599623,6.144581512938584,8.828586058376116,8.427656484537705,-7.264738808502543,4
A/Newcastle/7/2018,3.607359724247357,-1.5811422042590648,9.530945180575234,1.2746339684603987,-0.673461442106406,-8.377573180494606,6.108382977807009,8.792515503675684,8.802941616511726,-8.116249676007357,4
A/Victoria/2012/2018,3.713995492539001,-1.194723007482245,8.267474769447999,2.69259513972513,-0.0437872759963122,-8.015204471840903,6.655790956491155,8.43470171082556,9.911702144998124,-8.268183370682006,4
A/Kentucky/25/2018,4.05699296791643,-1.5271219650103525,9.611618364687457,1.989625356772389,0.07853551479054129,-6.4748717358771595,5.89488109321303,8.723535454191705,7.9125350656713715,-7.596759462628733,4
A/Newcastle/20/2018,3.9104619798700524,-1.7482227320696857,9.289017560211173,2.761756100081279,0.7578219851470254,-6.8304812684976985,6.253223482638785,8.531308271108275,8.028449216097725,-7.240520095906113,4
A/Ohio/42/2017,4.610282169471306,-1.3544771925608992,8.261770717799724,4.9550556687297505,0.4871436638308924,-5.741816507922288,1.0762637581176366,9.811236508024452,10.481171925954017,-6.496001878073567,4
A/Perth/341/2017,1.5377909894184867,-3.545481110284944,10.58519823175941,7.433550684602834,3.515886105057869,-4.504091474364991,2.8084449051365623,10.020099355668084,9.900863263030546,-8.021238750376806,-1
A/SouthAustralia/163/2017,1.2576097400861534,-2.0563181317622528,9.488907408093265,3.990377747710805,2.0034464949066,-4.97841317064526,1.276765095179354,10.450636146557349,7.998496797883338,-8.41255117008694,4
A/Sydney/547/2017,0.24428503163185508,-2.2725940461835386,10.365777852165598,3.1402589679750994,0.9058882321414372,-6.613178436188523,0.24124323362768496,10.730269571890615,8.741830319313658,-8.74887562576364,4
A/SouthAustralia/217/2017,0.14865216656334923,-2.0116274575034683,9.792491445318634,4.038584664861198,2.1360393652394944,-4.600904446494122,1.3391118699414302,10.974125344703067,8.473556676313684,-9.649190931402638,4
A/Brisbane/36/2018,2.3215460815550597,-3.1208224041409833,10.741304825887298,3.5566177351060944,0.5956636415039291,-7.857803606886334,7.956374058183976,9.156015942327748,8.773955028727062,-7.077013621564602,4
A/Kentucky/23/2018,5.168011192800889,-2.503270312737363,12.022032257686066,3.47649798818759,0.6703903119259151,-7.797054024124865,7.062542562272668,9.268634022160917,7.538431561248864,-6.670646091342005,4
A/Sydney/11/2018,5.46397176889266,-1.2012671118199354,11.21178977677118,3.5624017606693674,0.33853130625759864,-5.575789680719935,7.229074574980027,8.805393113795205,8.45568959508571,-9.193454901245948,4
A/Brisbane/12/2018,3.8683356584042263,-1.8281852958392768,9.244940803602006,5.168928940926948,2.4586549058875113,-7.114973162370093,7.834207551118835,9.044489938470319,8.663586165630305,-8.724529869909503,4
A/Brisbane/17/2018,2.340366893069534,-2.1107058104076732,8.777542915522629,3.021748728466802,1.8920554636321345,-7.524389439752859,7.482066604681788,8.512311575659234,9.949486268350467,-9.763066589578534,4
A/Texas/91/2018,5.388189663235384,-0.6477803286843666,7.322837713043381,2.225481168709585,-1.0885030711429882,-6.660793371925047,3.171123958772129,11.132786836809984,5.816718704884039,-7.732518859211203,4
A/Arkansas/38/2017,5.279857256253575,-1.4069986226447648,8.227995522048879,1.4568553266487196,0.5754491482436241,-5.431248407504988,4.439904177030349,10.580250551252401,6.358632547404606,-6.378299678453378,4
A/Florida/120/2017,4.69178982344829,-0.7525094990071383,7.595104810164592,0.8621807560824599,0.6121105166707115,-5.462814185414072,4.016831445015918,10.342529786040126,6.689742093124516,-7.923642253114456,4
A/Iowa/32/2018,5.303531187208572,-1.1199579526443855,7.217648123524493,2.8191414416535694,1.0457243502795732,-5.619972969626487,4.733665409726015,10.656011972214928,6.882624880875762,-6.096872398969268,4
A/Pennsylvania/267/2017,5.297604381541915,-1.5129291549489094,7.777458446453815,2.3058946336483284,1.6526292795648014,-5.102493566169159,4.900296939853955,10.403613123000717,6.40587352570791,-6.626563057234309,4
A/Louisiana/48/2017,5.59668596490207,-2.51087582242544,7.883105475659836,3.7312092686835188,0.7858022912403393,-4.454916814228042,4.186114057146745,9.251377936207698,5.031447988038149,-8.671824560333604,4
A/Maryland/03/2018,2.0818188667984208,-1.9325494718585494,10.350646558824465,2.6640124072644507,1.7603629451184883,-6.085408057979891,5.9789498449965235,10.796122536466852,5.704326502938082,-8.849451646589673,4
A/NewJersey/17/2018,3.937003416610043,-2.45452522335524,10.52966844905025,5.8553777610195175,1.830372755999738,-6.047451812281687,2.9124784819744245,7.469914374179393,12.4753315866114,-8.551991517782602,4
A/Idaho/06/2018,5.781130739655407,-0.7235766542873839,11.168684320240521,3.6588490331079226,0.45646063812951626,-5.830455933250777,-1.651631813571054,11.468924181110179,8.87211083890863,-8.922717037675808,4
A/Ohio/44/2017,4.9265082123311705,-0.6151648719667665,8.613408806120148,4.677897951958731,0.8621706782704477,-6.49817455756863,-0.7567741314579951,11.141986768816157,9.679531376181938,-8.102668243775804,4
A/Iowa/04/2018,2.446869483728156,-1.6003246750552618,7.844698043512391,6.397309004471486,3.7571500694614968,-6.093373513384809,-0.10867978113679873,13.078617252152965,10.061978372363866,-10.241327454485361,-1
A/SouthAustralia/2/2018,4.484280425898168,-0.7165694281028874,11.846083325109248,5.38419029339701,1.7554268341305297,-2.0359452600764447,-0.3559039717447343,12.49286895111261,9.938501417982447,-11.928047677627587,-1
A/Colorado/25/2017,6.5929167043741375,-0.37515630248364135,8.122034892702358,0.5548827032095706,1.0779178015558817,-3.733899975790221,4.771408587721059,10.679973718245561,7.859604367865539,-10.78624602805356,4
A/Montana/24/2018,8.89389716071614,-1.5574341465324177,7.392332933698704,5.995385354066588,3.3809194758048173,-6.9118375949313196,5.954141601385876,13.526717041031773,7.29953118311566,-6.569721544462171,-1
A/Connecticut/26/2018,5.668459292446979,-6.229760849200757,3.970716889712532,1.0131333796445088,0.92369087382476,-8.113465500164136,3.3100692927488256,12.83031904021889,12.880157321604592,-9.271545232362818,4
A/Sydney/24/2018,6.1432256734845865,-5.248414263908105,5.335568801579478,-0.22050896183795382,-0.7859120574530317,-7.661473364394921,2.019756924453134,13.143046731447635,11.146820498083294,-8.55801663170732,4
A/SouthAustralia/4/2018,6.295479278604853,-5.543846172697323,6.418004266940565,1.9909587895864673,0.6638125808115724,-7.4323355247017995,2.03045923879889,13.656105970592794,8.147498308358946,-6.84126787871004,4
A/Sydney/17/2018,5.089630174061455,-5.366556106270148,5.553799380586733,0.689551482702927,-0.4844804837760108,-7.131383850001282,2.9431567288439138,11.683036630142144,8.375984787251042,-7.689404620147747,4
A/Kentucky/17/2018,4.079832782497014,-7.3333415342135275,5.663748619799295,2.041861890979703,0.7599720571958991,-10.626052413891717,2.9933368935076925,12.188335954320593,12.182380505961781,-7.651321243652845,4
A/Newcastle/11/2018,4.912035278803476,0.02604999083973306,8.878939520546263,3.959295516485541,2.5370505924937437,-7.819016775887602,8.510772882649412,7.425278047613,8.780940309948553,-9.715712159039933,4
A/SouthDakota/39/2017,7.778764154120692,0.659963325237301,6.971478473189667,0.3321390036680515,3.260223697404913,-9.621654844898833,4.3675844665714045,10.677300865899628,7.7235705982441205,-8.78150532129646,4
A/Alaska/19/2017,2.311222898009347,-4.928311566798909,4.421538886965717,2.6148267943351753,4.65239094286671,-6.4413068844541925,-0.8366596411985434,8.68954460394463,11.15909693573972,-0.4040481391838733,-1
A/Alaska/26/2017,2.917475343398165,-1.557640620384205,7.220723883458586,2.2204005081304325,2.0586331605434447,-4.264108118051373,0.5707509878264267,6.670874326556929,7.492669754308078,-5.536303731308369,4
A/California/63/2017,2.776477838598862,-1.5506509933036927,6.794140668235004,1.8692310353465782,1.623594298223412,-4.297325585150603,0.9446045004879688,7.573578783242518,7.740889851605269,-5.254497528196139,4
A/Nicaragua/7333_07/2017,2.897102920903636,-1.4426635484142738,6.517300843228193,1.8545591391052403,1.8092228490057694,-4.286603577332233,0.9500260216120577,7.593792156492788,7.786977650194986,-5.389738409128794,4
A/Nicaragua/7577_11/2017,2.7281437600723457,-1.621021458672081,6.709358724170764,1.928966388572933,1.815952501434447,-4.448799176660338,0.9459918441553854,7.646395054414,7.630798599245337,-5.206657520654678,4
A/Nicaragua/8539_09/2017,2.7878458245441027,-1.7077622463452957,6.8449218374285605,2.0215648986167922,1.7530379354205452,-4.48460644926423,0.9994353072476826,7.64435625891692,7.6235896341981695,-4.940802073310562,4
A/Nicaragua/8712_05/2017,2.742492821446041,-1.6800750778848335,7.002477612904933,1.877560546517101,1.7468128524796347,-4.350843183776748,0.9196266953363137,7.638628199469428,7.483587468465923,-5.160582477738692,4
A/Nicaragua/8899_11/2017,2.722928152075234,-1.9239598949631365,6.985218785694516,2.968850042918476,3.1824613270039563,-5.422937300257091,-0.015536919514797675,8.202466557463103,7.890572009215444,-5.209056229211327,4
A/Nicaragua/9116_07/2017,2.9193222797478358,-1.6857003986321664,6.686067358491238,2.0905742297498584,2.4044183862390276,-4.478726593220236,0.9008271764200525,7.696516214244512,7.331034215178533,-5.21364894696736,4
A/Nicaragua/9707_02/2017,3.21116053751957,-1.896090862873467,7.2372139661404535,3.180898651937787,3.474414149689893,-4.732460560525062,0.11517491390040564,8.361662290535744,7.495218181871955,-5.300704628631746,4
A/Nicaragua/4992_03/2017,3.342927748230113,-1.214160056666765,7.040891202277839,1.9628962711018871,5.968866342934312,-6.19269627946303,0.38054702964488146,7.6096672463434345,7.771092531271282,-6.041810422700124,4
A/Nicaragua/9076_10/2017,3.11311078419657,-1.0129086569651586,6.610687055666195,1.6714693631717488,4.62507684497074,-5.6032612841861225,0.9077774579197432,7.454754796396713,7.515303557942819,-5.5485898454647575,4
A/Nicaragua/5935_13/2017,3.5971284718564953,-1.1132146866156116,6.591677510595617,1.97792933669356,5.978044683148368,-6.053360458193863,0.3107628726175102,7.971331657637134,7.808805583919344,-6.041958525798091,4
A/Nicaragua/6850_13/2017,3.4573213229827235,-1.0026750785636342,6.519705582234168,1.8260249188837794,5.783564948276849,-6.3585687456040185,0.14899553606239124,7.913708723146148,7.929332919828661,-6.070543777689227,4
A/Nicaragua/8765_10/2017,3.380530833977307,-1.3401139878402237,6.968363186121481,2.206248919133936,5.854596650071573,-6.457527612463684,0.23462795422312768,7.895226638367789,7.6858050367482305,-5.496228713476811,4
A/Nicaragua/9146_04/2017,4.192033973896871,-1.5294470276628145,7.099615165680698,2.7920206191981984,7.381504571847267,-6.440911840628127,0.03844698568039289,8.245860677485624,7.959099260504981,-5.955325642182527,4
A/Nicaragua/9537_03/2017,3.397057388824953,-1.1584083901564064,6.74564925294808,1.8030501909769219,5.944776706103606,-6.230587198489857,0.2917636494054603,7.730224484182512,7.851274300898818,-6.153205755327371,4
A/Nicaragua/9379_04/2017,3.9260210943850518,-1.7517461327301653,7.825345769225024,2.2708521108121897,7.152983336100337,-6.845714957356608,-0.26998456526543935,8.248251551288417,7.481552801264807,-5.813152717021231,4
A/Nicaragua/9872_01/2017,3.737127630378094,-1.7286911186466405,6.830001873769107,2.8350899093434165,7.272684710243087,-6.999372834627409,0.21942200069931372,7.975129320639146,8.426644654454208,-5.7246390486752405,4
A/Nicaragua/5605_16/2017,2.8925007097431963,-1.3516711790668374,8.052159755453653,1.877665302899653,1.9320111154712303,-4.389571612485178,-0.6826681693582536,8.744182737426236,7.109757662983601,-5.875102155990049,4
A/Nicaragua/6245_07/2017,3.460139917050538,-0.9211648218095528,7.296956207638791,2.049089978909286,1.8009477032402696,-4.018731577105438,-0.6793728325572006,8.623756872366826,7.8993759168241535,-6.23263579378907,4
A/Nicaragua/6796_14/2017,2.5501062884602455,-1.136593893908465,6.601941779117845,2.917673078467866,2.2349618283839714,-4.316518182747753,0.2670443876884582,7.476946017691442,9.235323622720031,-6.370963017489138,4
A/Nicaragua/6186_07/2017,3.8991854338661263,-1.9056301983603712,8.806414124836445,2.5053601437314397,3.69841588154325,-4.638924248652596,-1.4346675460113838,9.405657075141225,6.657489407399845,-5.937297457291032,4
A/Nicaragua/8714_08/2017,2.9886046231119003,-1.4845649519246173,6.527144613231799,2.50701941905772,8.414680136958866,-5.9491940978009215,-0.3026197082650524,10.236910734875405,7.200771753808884,-7.409568527571061,-1
A/Newcastle/604/2017,2.122933890952139,-1.2284761010894047,9.056020867946732,0.9655877711155704,0.6737087869573886,-5.0492658906794885,-1.3180733584755526,7.364149391688497,9.51675301701742,-6.842418766455367,4
A/Louisiana/52/2017,3.005913445545783,-1.6110171781907292,9.005463135438385,2.466285623357524,2.258931693285911,-4.108284491322756,-0.15914629572804975,7.68337651915071,7.288552023626164,-5.585178662670759,4
A/Arizona/32/2017,1.469977391802053,-1.6346185655386578,5.67730500421111,0.9039277608315206,1.9988641125093871,-2.567290466585196,0.94594252731443,6.764096881616265,6.731969122221275,-3.7264512863658505,4
A/Nebraska/02/2017,2.2825384991621926,-1.5850685960738653,5.638760211283483,0.9717433294601557,1.8452529289713817,-2.8026017889782753,0.7318541087711299,6.5406298668257135,7.061945305576888,-3.6349418272866205,4
A/Canberra/2/2017,1.856617106705871,-1.4844473047302247,5.2107025620677545,0.36733046598934765,1.781431194128599,-2.1282341701717584,0.46920205979100416,5.866565808947484,6.748846010589643,-2.8524892624062366,4
A/Connecticut/12/2017,1.4980153691209865,-1.3252887160865245,4.752048227708281,0.4778087007668221,1.8288138093256179,-2.027507895740015,0.8214297352885361,5.56775381162756,6.004177702343374,-2.8669725609516523,4
A/Vermont/12/2017,2.3645224445175033,-1.261249771568644,4.768542606377588,1.2242804977648534,3.0824009267421704,-2.1216383746095784,-0.44864183690738046,7.652645930994485,7.677197045728107,-4.992501576646633,4
A/Oklahoma/20/2017,2.252075066065138,-1.8610980524256981,5.857814351900897,-0.5833973079223284,1.9997184284070808,-1.2070462210019846,-0.274216136579749,6.526626436700602,7.205648314189697,-3.5003909453110347,4
A/Louisiana/10/2017,3.1946664688756843,-3.1297763520507513,7.990953505307616,1.2394675038725125,3.8052868860481865,-0.3562586154854151,-0.15013426161860915,6.635758735906308,6.726861352820813,-1.966230309796468,4
A/Washington/110/2016,2.1608719889302113,-1.472767363015831,4.209505854973457,1.168267047683178,1.7726670094699095,-2.06139586866413,0.2505109775889538,6.6826197081272305,8.51780009296687,-2.2427778659613122,4
A/Maine/09/2017,2.25805293823997,-1.8329385705574786,4.241654378968468,-0.04397320061789811,2.8302361367177102,-0.2966096104556773,0.27806830390491827,5.659009091519756,10.345799203614256,-4.519077254323066,4
A/SouthAustralia/172/2016,2.0557673650053694,-2.058669636575352,4.9962602100913145,0.6807833232709115,2.6456850070971747,-1.1700878633647807,0.8091577436995058,5.720420420522152,8.44805879230406,-3.153253222625621,4
A/Iowa/33/2016,0.9333212984376305,-3.988682269438886,6.009297902174514,-0.6593160089073514,2.744920667799264,-1.276777862675162,0.7291345488623506,5.912712473581112,9.467289178797472,-2.2245914642934412,4
A/Texas/204/2016,3.3987632026079035,-3.360967844511495,3.8439726332799857,0.6530371190964922,3.8026816086806727,-1.6808146885189628,0.36012424614276844,7.604510394317746,8.893078821500376,-1.4806917876100596,4
A/Victoria/663/2016,0.6672684331369595,-2.2440977809695157,4.382279238514787,-0.012310241624000691,2.872682939487063,-3.4535171098164406,-0.8052975702641021,6.10278490167295,6.439277135172182,-1.8865720958414498,4
A/Sydney/36/2017,1.1165833585150535,-4.9946086351868,5.258747621565893,0.5153450792633549,6.12685870361055,-4.722397051717835,-3.1572180119682742,9.079900814800165,5.986300091994124,0.5144957227699875,-1
A/Victoria/668/2016,1.6816929847551285,-3.248150981163651,6.758577210074805,-0.8923851993841824,2.0304945653288424,-0.1477310390151709,0.8294993188316367,5.6340553119582415,9.358261570247734,-2.8181692826336655,4
A/Brisbane/1101/2017,3.7847955707412955,-1.2866823529464513,6.616638363424566,0.15404299043089054,4.3109087522104135,0.7500918693180614,-2.239613826531202,5.247549291850846,9.16654768643065,-5.674039612294303,4
A/Texas/106/2017,3.044484917397851,-1.9717262105570315,6.4662189499488365,0.3233698724575041,2.912485415598698,1.1101931983304614,0.3847055946569776,5.7034878426314695,8.79434556869376,-4.398367965481851,4
A/Florida/50/2017,0.3733596240343824,-3.9041486134911976,3.681648088053019,2.2005585672280885,3.9804993579444905,-1.2348717421839666,2.8674583026047364,5.323111263029232,13.028207190421856,-3.585211641370632,4
A/Tasmania/43/2017,-0.42186222279112945,-2.9153197384567187,4.654272606642176,1.2953335039450034,3.3493847858113717,-2.3269481199849,1.6737111623085064,5.96141238782365,9.193027905001518,-3.7577279780430355,4
A/Wyoming/12/2017,2.775344269587468,-2.550278628951544,6.729228533238184,-0.4408987477840117,1.6840876855883915,-4.371239722831981,-2.292207115029059,8.95778130283042,7.557676265424115,-2.504798180495059,4
A/Utah/18/2017,4.966018839746203,-0.8373067396921807,3.5091940060250115,0.5420817125929214,3.1596484114397088,-0.9936131477383933,-2.1144949751361457,9.566647257821423,9.776331119256504,-5.744626564419431,4
A/SouthAustralia/29/2017,0.06888440374099328,-3.9371389364178015,8.470245216016085,-1.311226554460921,2.936027345937103,0.8335824507570005,-0.10646423558587843,6.291716936176032,8.564339860168563,-3.869254371135443,4
A/Florida/19/2017,2.63512239193633,-2.979240275821547,3.972650279089976,2.0846639178800084,4.022569360726773,-1.5041441319178248,0.9368829924127473,6.605710942274748,9.587345384396473,-1.693061196326318,4
A/Brisbane/273/2016,-0.4968976025211056,-2.980815843331688,6.412820602009113,-0.3965551032303536,3.2799150880127543,-0.4307687639936338,0.014354502412240495,7.611307364996192,6.734382016573751,-3.976477150634887,4
A/Alaska/82/2017,8.300329510038756,-1.5905759288777164,10.943755508257063,3.80126588550645,2.7272127321862722,-3.4288792256943044,5.648888650834093,11.394349561411023,6.172685049094105,-8.287347847934464,4
A/Sydney/729/2017,4.431669169019703,-2.1835657393141696,12.253588782271231,5.8622451453053,1.3107862339692806,-7.23799775296329,-0.3364441395493172,11.335846978312038,8.34865247092006,-5.877025750247986,4
A/Missouri/14/2018,2.2735470803707263,-3.1473866744517234,11.170741184795192,5.864172562587394,1.973246342941764,-10.739904004592042,-0.4709359319423927,10.661019464895624,10.177410713741494,-5.913800405461279,-1
A/California/106/2017,1.0153516576577413,-2.5312548190201754,3.115790217945192,-2.909819871996458,2.856222654673104,0.6127693052235901,-3.3635996688318186,7.098618721973558,17.70342030663482,-7.661229632586972,-1
A/NorthCarolina/32/2017,0.807957142894201,-5.069484143700797,4.904215965062554,2.980941368617286,7.0394456273307195,4.326501248664451,0.4051894655238569,6.301550754321367,17.989631199879295,-5.0597792016128675,-1
A/Newcastle/14/2018,3.4276201172124283,-4.956695435173924,9.418320093786656,-7.2808358039122005,0.8709914334914042,2.126814462083948,-4.817147945170007,9.313734626351666,14.278356796465692,-4.355603582775007,-1
A/Sydney/3/2018,2.6687090369630564,-7.902376357994056,16.129917130250597,-5.413050476826438,2.158532116507471,-0.5150888441677957,-3.6839230772841085,8.456826650816122,10.963191809669793,-1.1085554719414459,-1
A/Alberta/017/2018,3.784798041689074,-1.6052754721036693,8.725868588249938,2.6744632984479693,0.2794655305414189,-7.221620883916457,6.219364340018143,8.70032663233784,8.447151724531757,-7.066191238943558,4
A/BritishColumbia/041/2018,3.908570069196632,-1.4442354626538374,8.964902211133676,2.936951819487408,0.9058218752109054,-7.033271331492652,6.082241403887501,8.706061731584265,7.8324567757121,-7.530979506879725,4
A/England/7400/2018,3.7627764788428637,-1.5232273030718213,8.383788749987145,2.6731522339553906,0.6330154862259677,-7.00724738158332,6.335046593446529,8.584039298694133,8.565876387237122,-7.563590658061215,4
A/Japan/6791/2018,3.6761491606489853,-1.7489869494568875,9.369170126646297,2.225416302558605,0.379322170620347,-6.853056140060052,6.034718994007649,8.63248184317005,7.95878659231258,-7.4712185231945245,4
A/Japan/6956/2018,3.725153859350862,-1.4212705084568062,9.204624542190865,1.865319999379861,0.3400785738456522,-7.066479610301715,5.731306954469917,8.766213240046154,7.796379720462625,-7.9340260883794125,4
A/Ontario/083/2018,3.772019269861387,-1.0751530463491217,8.904429141947666,2.717354369197833,0.42989002217369077,-6.4365343992094095,5.992218602827384,8.510920735370446,8.256240227710597,-8.126155677106032,4
